Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Declaration REJECTED by BUDGET OWNER\ compared to \Declaration APPROVED by BUDGET OWNER\,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all 'Declaration APPROVED by BUDGET OWNER',0.01,
Percentage of cases involving \Declaration REJECTED by BUDGET OWNER\ that lead to \Request Payment\,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all 'Request Payment',0.0,
Number of \Declaration REJECTED by BUDGET OWNER\ with amounts above 100 euros,Number of 'Declaration REJECTED by BUDGET OWNER' activities > 100 where ma is the last value of case:Amount,9,
Percentage of \Declaration REJECTED by BUDGET OWNER\ followed by \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all 'Declaration SUBMITTED by EMPLOYEE',0.01,
Frequency of \Declaration REJECTED by BUDGET OWNER\ in relation to total declarations handled by BUDGET OWNER,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all cases,,
Percentage of \Declaration REJECTED by BUDGET OWNER\ out of all rejections,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by BUDGET OWNER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration REJECTED by%'""}",,
Number of times \Declaration REJECTED by BUDGET OWNER\ occurs per month,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by BUDGET OWNER'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of \Declaration REJECTED by BUDGET OWNER\ that are eventually approved after re-submission,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all 'Declaration APPROVED by BUDGET OWNER',0.01,
Frequency of \Declaration REJECTED by BUDGET OWNER\ as a starting point for a variant path,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all cases,0.01,
Average number of days between \Declaration REJECTED by BUDGET OWNER\ and \Declaration SUBMITTED by EMPLOYEE\ for re-submission cases,the average of the number of times `ACTIVITY` == 'Declaration REJECTED by BUDGET OWNER' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration SUBMITTED by EMPLOYEE',0.01,
Ratio of \Declaration REJECTED by BUDGET OWNER\ over \Declaration FINAL_APPROVED by SUPERVISOR\,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',0.0,
Percentage of \Declaration REJECTED by BUDGET OWNER\ in cases with amounts greater than the average case amount,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by BUDGET OWNER'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > average(case:Amount)'}",,
Frequency of \Declaration REJECTED by BUDGET OWNER\ in the most common variant paths,Percentage of 'Declaration REJECTED by BUDGET OWNER' out of all cases,0.01,
