Name;Metric;Value;Agrupation
Percentage of SW-EIC Reject out of all SW-Awaiting AE Assignment;Percentage of 'SW-EIC Reject' out of all 'SW-Awaiting AE Assignment';0.47;
Number of SW-EIC Reject;Number of 'SW-EIC Reject' activities;34;
Percentage of SW-EIC Reject from all SW-EIC Major Revision;Percentage of 'SW-EIC Reject' out of all 'SW-EIC Major Revision';0.0;
Number of SW-EIC Reject that are preceded by SW-Awaiting AE Assignment;Number of 'SW-EIC Reject' activities for cases where activity 'SW-Awaiting AE Assignment' occurs;27;
Percentage of SW-EIC Reject that are not dismissed;Percentage of 'SW-EIC Reject' out of all cases where 'Manuscript is Withdrawn' does not happen;0.37;
Percentage of SW-EIC Reject from all SW-EIC Minor Revision;Percentage of 'SW-EIC Reject' out of all 'SW-EIC Minor Revision';0.0;
Percentage of SW-EIC Reject by worker;Percentage of 'SW-EIC Reject' out of all cases;ADMIN:0.0;"{""ADMIN"":0.0,""AUTHOR"":0.0,""EIC"":1.0,""SYSTEM"":0.3837209302}"
Percentage of SW-EIC Reject followed by Manuscript is Withdrawn;Percentage of 'SW-EIC Reject' out of all 'Manuscript is Withdrawn';0.0;
Percentage of SW-EIC Reject that are rejected;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Number of SW-EIC Reject in relation to SW-EIC Accept;Number of 'SW-EIC Reject' activities for cases where activity 'SW-EIC Accept' occurs;0;
Percentage of SW-EIC Reject;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Number of times SW-EIC Reject is performed;Number of 'SW-EIC Reject' activities;34;
Percentage of SW-EIC Reject done after SW-Checklist Completed;Percentage of 'SW-EIC Reject' out of all 'SW-Checklist Completed';0.4;
Average number of SW-EIC Reject;the average of the number of times `ACTIVITY` == 'SW-EIC Reject';0.37;
Percentage of SW-EIC Reject with appeal;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Average number of SW-EIC Reject that are followed by Resubmission Manuscript Submission Confirmation;the average of the number of times `ACTIVITY` == 'SW-EIC Reject' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Resubmission Manuscript Submission Confirmation';0.0;
Percentage of SW-EIC Reject with penalty;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Fraction of SW-EIC Reject that are dismissed;Percentage of 'SW-EIC Reject' out of all 'Manuscript is Withdrawn';0.0;
Ratio of SW-EIC Reject over SW-EIC Accept;Number of 'SW-EIC Reject' activities for cases where activity 'SW-EIC Accept' occurs;0;
Occasions how often the SW-EIC Reject is performed;Number of 'SW-EIC Reject' activities;34;
The ratio of SW-EIC Reject that are not eventually performed;Number of 'SW-EIC Reject' activities;34;
Percentage of SW-EIC Reject in variants with SW-Awaiting Checklist Completion;Percentage of 'SW-EIC Reject' out of all 'SW-Awaiting Checklist Completion';0.39;
Frequency of SW-EIC Reject occurring after Immediate Reject Decision from the Checklist;Percentage of 'SW-EIC Reject' out of all 'Immediate Reject Decision from the Checklist';0.0;
Percentage of SW-EIC Reject compared to SW-Reviewer Agreed in review process;Percentage of 'SW-EIC Reject' out of all 'SW-Reviewer Agreed';0.22;
Number of SW-EIC Reject in variants without SW-Reviewer Selection;Number of 'SW-EIC Reject' activities for cases where activity 'SW-Initial Reviewer Selection' does not occur;34;
Percentage of SW-EIC Reject following Plagiarism Percent Match Threshold Exceeded;Percentage of 'SW-EIC Reject' out of all 'Plagiarism Percent Match Threshold Exceeded';0.36;
Frequency of SW-EIC Reject in scientific paper evaluation process;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Percentage of SW-EIC Reject versus SW-EIC Major Revision in quality assurance;Percentage of 'SW-EIC Reject' out of all 'SW-EIC Major Revision';0.0;
Number of SW-EIC Reject occurring before any reviewer assignment;Number of 'SW-EIC Reject' activities for cases where activity 'SW-AE Assign Reviewers' does not occur;34;
Percentage of SW-EIC Reject in rigorous assessment procedures;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Frequency of SW-EIC Reject in manuscripts with checklist completion delays;Percentage of 'SW-EIC Reject' out of all 'SW-Checklist Completion is due in three days';0.29;
Number of SW-EIC Reject in systematic review methodologies;Number of 'SW-EIC Reject' activities;34;
Percentage of SW-EIC Reject impact on manuscript evaluation outcomes;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Percentage of SW-EIC Reject compared to RW-EIC Reject & Resubmit;Percentage of 'SW-EIC Reject' out of all cases;0.37;
Percentage of SW-EIC Reject by onbehalfof@manuscriptcentral.com;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""performer == 'onbehalfof@manuscriptcentral.com'""}""";;
Number of SW-EIC Reject grouped by case:concept:name;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'aggregation': 'total', 'group_by': 'concept:name'}""";;
Number of SW-EIC Reject made per year;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'aggregation': 'total', 'group_by': 'time:timestamp'}""";;
Average number of SW-EIC Reject in a month;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'aggregation': 'average', 'group_by': 'time:timestamp'}""";;
Total SW-EIC Reject done by onbehalfof@manuscriptcentral.com;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'aggregation': 'total', 'filter': ""performer == 'onbehalfof@manuscriptcentral.com'""}""";;
Total SW-EIC Reject performed by onbehalfof@manuscriptcentral.com;"ERROR: computing metric {'count': activity == 'SW-EIC Reject'"", 'aggregation': 'total', 'filter': ""performer == 'onbehalfof@manuscriptcentral.com'""}""";;
