Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'SW-Reviewer Agreed' out of all review-related activities,Percentage of 'SW-Reviewer Agreed' out of all 'SW-Reviewer Agreed',1.0,
Number of 'SW-Reviewer Agreed' occurrences in the event log,Number of 'SW-Reviewer Agreed' activities,110,
Frequency of 'SW-Reviewer Agreed' followed by 'SW-AE Assign Reviewers',Percentage of 'SW-Reviewer Agreed' out of all 'SW-AE Assign Reviewers',0.98,
Percentage of manuscripts that proceed to 'SW-Awaiting EIC Decision' after a 'SW-Reviewer Agreed',Percentage of 'SW-Reviewer Agreed' out of all 'SW-Awaiting EIC Decision',0.76,
Number of 'SW-Reviewer Agreed' that are preceded by 'Reviewer Invitation Reminder 1',Number of 'SW-Reviewer Agreed' activities for cases where activity 'Reviewer Invitation Reminder 1' occurs,106,
Percentage of 'SW-Reviewer Agreed' in relation to 'SW-Reviewer Declined',Percentage of 'SW-Reviewer Agreed' out of all 'SW-Reviewer Declined',1.0,
Frequency of 'SW-Reviewer Agreed' in the most common process variant,Percentage of 'SW-Reviewer Agreed' out of all cases,0.49,
Percentage of 'SW-Reviewer Agreed' followed by 'SW-Awaiting AE Recommendation',Percentage of 'SW-Reviewer Agreed' out of all 'SW-Awaiting AE Recommendation',0.67,
Frequency of 'SW-Reviewer Agreed' in manuscripts that are eventually accepted ('RW-EIC Accept'),Percentage of 'SW-Reviewer Agreed' out of all 'RW-EIC Accept',0.77,
Percentage of 'SW-Reviewer Agreed' in manuscripts that require major revision ('SW-EIC Major Revision'),Percentage of 'SW-Reviewer Agreed' out of all 'SW-EIC Major Revision',0.93,
Number of 'SW-Reviewer Agreed' in manuscripts that are rejected ('SW-EIC Reject' and 'SW-EIC Reject & Resubmit'),Number of 'SW-Reviewer Agreed' activities for cases where activity 'SW-EIC Reject' occurs,26,
Percentage of 'SW-Reviewer Agreed' out of all activities in the review process,Percentage of 'SW-Reviewer Agreed' out of all 'SW-Reviewer Agreed',1.0,
Frequency of 'SW-Reviewer Agreed' in relation to 'SW-Reviewer No Response',Percentage of 'SW-Reviewer Agreed' out of all 'SW-Reviewer No Response',1.0,
Percentage of 'SW-Reviewer Agreed' that lead to a change in the manuscript status (e.g., from 'SW-Awaiting AE Recommendation' to 'SW-Awaiting EIC Decision'),Percentage of 'SW-Reviewer Agreed' out of all 'SW-Awaiting AE Recommendation',0.67,
Frequency of 'SW-Reviewer Agreed' in relation to the total number of review rounds per manuscript,Percentage of 'SW-Reviewer Agreed' out of all cases,0.49,
Percentage of 'SW-Reviewer Agreed' in the first round of review versus subsequent rounds,Percentage of 'SW-Reviewer Agreed' out of all cases,0.49,
