Name;Metric;Value;Agrupation
Percentage of 'Accepted + Assigned' out of all activity executions in the event log;Percentage of 'Accepted + Assigned' out of all cases;0.24;
Frequency of 'Accepted + Assigned' occurrences across all cases;Number of 'Accepted + Assigned' activities;3121.0;
Percentage of process variants that include 'Accepted + Assigned' among the top 10 most frequent variants;Percentage of 'Accepted + Assigned' out of all cases;0.24;
Number of times 'Accepted + Assigned' is immediately followed by 'Accepted + In Progress';Number of 'Accepted + Assigned' activities;3121.0;
Percentage of 'Accepted + Assigned' that occur after 'Queued + Awaiting Assignment';Percentage of 'Accepted + Assigned' out of all 'Queued + Awaiting Assignment';0.38;
Frequency of 'Accepted + Assigned' in variants that eventually lead to 'Completed + Resolved' and 'Completed + Closed';Number of 'Accepted + Assigned' activities for cases where activity 'Completed + Resolved' occurs;3116.0;
Percentage of 'Accepted + Assigned' relative to the frequency of 'Accepted + In Progress';Percentage of 'Accepted + Assigned' out of all 'Accepted + In Progress';0.24;
Number of variants where 'Accepted + Assigned' appears more than once;Number of 'Accepted + Assigned' activities;3121.0;
Percentage of cases containing 'Accepted + Assigned' that also contain 'Completed + In Call';Percentage of 'Accepted + Assigned' out of all 'Completed + In Call';0.02;
Frequency of 'Accepted + Assigned' in variants with total performance duration above the median;Number of 'Accepted + Assigned' activities;3121.0;
Percentage of 'Accepted + Assigned' activities that are part of variants ending in 'Completed + Closed' versus those ending in 'Completed + Cancelled';Percentage of 'Accepted + Assigned' out of all 'Completed + Closed';0.32;
Number of times 'Accepted + Assigned' occurs before any 'Accepted + Wait' subtype (e.g., 'Accepted + Wait - User', 'Accepted + Wait - Vendor', etc.);Number of 'Accepted + Assigned' activities;3121.0;
Percentage of 'Accepted + Assigned' executions that occur in cases also featuring 'Completed + In Call';Percentage of 'Accepted + Assigned' out of all 'Completed + In Call';0.02;
Ratio of 'Accepted + Assigned' to 'Queued + Awaiting Assignment' in the entire log;Percentage of 'Accepted + Assigned' out of all 'Queued + Awaiting Assignment';0.38;
Percentage of variants containing 'Accepted + Assigned' that include a loop back to 'Queued + Awaiting Assignment';Percentage of 'Accepted + Assigned' out of all 'Queued + Awaiting Assignment';0.38;
Number of cases where 'Accepted + Assigned' directly precedes a waiting state ('Accepted + Wait', 'Accepted + Wait - User', etc.);Number of 'Accepted + Assigned' activities;3121.0;
Percentage of all 'Accepted + Assigned' events that occur within the first three activities of a case;Percentage of 'Accepted + Assigned' out of all cases;0.24;
Frequency of 'Accepted + Assigned' in high-duration variants (performance > 1,000,000 time units);Number of 'Accepted + Assigned' activities;3121.0;
Percentage of 'Accepted + Assigned' activities that are followed at any point by 'Completed + In Call';Percentage of 'Accepted + Assigned' out of all 'Completed + In Call';0.02;
Frequency of 'Accepted + Assigned' per year based on timestamp data;Number of 'Accepted + Assigned' activities;3121.0;
