Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Completed + Cancelled' in all cases,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Percentage of 'Completed + Cancelled' that are not dismissed,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Percentage of 'Completed + Cancelled' out of all 'Completed + Resolved',Percentage of 'Completed + Cancelled' out of all 'Completed + Resolved',0.0,
Number of 'Completed + Cancelled' that are preceded by 'Completed + In Call',Number of 'Completed + Cancelled' activities,1.0,
Percentage of 'Completed + Cancelled' that are preceded by 'Queued + Awaiting Assignment',Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of 'Completed + Cancelled' made per year,"ERROR: computing metric {'count': ""activity == 'Completed + Cancelled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Completed + Cancelled' by 'V30',Percentage of 'Completed + Cancelled' out of all cases,0.0,
Percentage of 'Completed + Cancelled' with amounts above 100 euros,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of 'Completed + Cancelled' per month,"ERROR: computing metric {'count': ""activity == 'Completed + Cancelled'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of 'Completed + Cancelled' that are rejected,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Percentage of 'Completed + Cancelled' with appeal,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Average number of 'Completed + Cancelled' per case,the average of the number of times `ACTIVITY` == 'Completed + Cancelled',0.0,
Percentage of 'Completed + Cancelled' that are not eventually performed,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Total 'Completed + Cancelled' done by 'Frederic',Number of 'Completed + Cancelled' activities == 'Frederic' where ma is the last value of org:resource,,
Ratio of 'Completed + Cancelled' over 'Completed + In Call',Number of 'Completed + Cancelled' activities for cases where activity 'Completed + In Call' occurs,1.0,
Percentage of 'Completed + Cancelled' that are performed by 'France',Percentage of 'Completed + Cancelled' out of all cases,,
Percentage of 'Completed + Cancelled' that are preceded by 'Accepted + In Progress',Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of times 'Completed + Cancelled' is performed after 'Queued + Awaiting Assignment',Number of 'Completed + Cancelled' activities,1.0,
Percentage of 'Completed + Cancelled' that are followed by 'Completed + Resolved',Percentage of 'Completed + Cancelled' out of all cases,0.0,
Average number of 'Completed + Cancelled' that are followed by 'Completed + In Call',the average of the number of times `ACTIVITY` == 'Completed + Cancelled',0.0,
Percentage of 'Completed + Cancelled' in cases with high impact,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Percentage of 'Completed + Cancelled' with 'Low' priority,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of 'Completed + Cancelled' that are performed by 'USA',Number of 'Completed + Cancelled' activities == 'USA' where ma is the last value of organization country,,
Ratio of 'Completed + Cancelled' to 'Completed + Resolved' after 'Queued + Awaiting Assignment',Number of 'Completed + Cancelled' activities,1.0,
Percentage of 'Completed + Cancelled' that deviate from the most frequent variant,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of 'Completed + Cancelled' in cases with 'Medium' impact,Number of 'Completed + Cancelled' activities == 'Medium' where ma is the last value of impact,0.0,
Percentage of 'Completed + Cancelled' in the most frequent variant,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Average number of 'Completed + Cancelled' per case in the most frequent variant,the average of the number of times `ACTIVITY` == 'Completed + Cancelled',0.0,
Percentage of 'Completed + Cancelled' that are performed in a different variant than the most frequent one,Percentage of 'Completed + Cancelled' out of all cases,0.0,
Number of times 'Completed + Cancelled' appears in the top 3 most frequent variants,"ERROR: computing metric {'count': ""activity == 'Completed + Cancelled'"", 'aggregation': 'total', 'filter': ""concept:name in ['Most frequent variant', 'Second most frequent variant', 'Third most frequent variant']""}",,
