Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Declaration FINAL_APPROVED by SUPERVISOR' to 'Request Payment',The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment',"3 days, 7:02:46.683005",
Total time from 'Declaration SUBMITTED by EMPLOYEE' to 'Request Payment',The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Request Payment',"80286 days, 20:10:44",
Minimum time from 'Declaration APPROVED by ADMINISTRATION' to 'Request Payment',The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Request Payment',0:01:24,
Average time between 'Request Payment' and 'Payment Handled',The average of the duration between activity 'Request Payment' and activity 'Payment Handled',"3 days, 13:47:24.830228",
Total resolution time of 'Request Payment',The sum of the duration between activity Request Payment and the end of the case,"35936 days, 18:33:16",
Minimum resolution time of 'Request Payment',The minimum of the duration between activity Request Payment and the end of the case,2:19:06,
Average waiting time to the 'Request Payment' after 'Declaration FINAL_APPROVED by SUPERVISOR',The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment',"3 days, 7:02:46.683005",
Total time it takes 'Request Payment' to be done after 'Declaration FINAL_APPROVED by SUPERVISOR',The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment',"33061 days, 2:46:04",
Minimum time it takes 'Request Payment' to be done after 'Declaration APPROVED by ADMINISTRATION',The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Request Payment',0:01:24,
Average time for 'Request Payment' in cases where 'Declaration REJECTED by PRE_APPROVER' occurred,The average of the duration between activity 'Request Payment' and the end of case where activity 'Declaration REJECTED by PRE_APPROVER occurs,"3 days, 20:17:30.666667",
Total time for 'Request Payment' in variants where 'Declaration APPROVED by BUDGET OWNER' precedes it,The sum of the duration between activity 'Request Payment' and the end of case where activity 'Declaration APPROVED by BUDGET OWNER occurs,"9700 days, 4:05:25",
Minimum time for 'Request Payment' in variants ending with 'Payment Handled',The minimum of the duration between activity 'Request Payment' and activity 'Payment Handled',2:19:06,
Total time to 'Request Payment' grouped by 'case:BudgetNumber',The average of the duration between activity 'Request Payment' and the end of case grouped by the last value of case:BudgetNumber,budget 86566:35936 days 18:33:16,"{""budget 86566"":3104937196000}"
