Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Checklist Completed' to 'SW-Initial Reviewer Selection',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection',4 days 04:26:12.482759,
Total time from 'Original Manuscript Submission Confirmation' to 'SW-Checklist Completed',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completed',364 days 14:34:23,
Average time between 'SW-Checklist Completed' and 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',23 days 14:17:23.909091,
Average time until 'SW-Checklist Completed' is performed,The average of the duration between the start of the case and activity 'SW-Checklist Completed',4 days 10:42:52.573171,
Total time until 'SW-Checklist Completed' is performed,The sum of the duration between the start of the case and activity 'SW-Checklist Completed',364 days 14:35:51,
Time of 'SW-Checklist Completed',The sum of the duration between activity SW-Checklist Completed and the end of the case,8900 days 14:26:09,
Elapsed time between 'SW-Checklist Completed' and 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',1038 days 04:45:32,
Time from 'SW-Checklist Completed' to 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',1038 days 04:45:32,
Time until 'SW-Checklist Completed' is performed,The sum of the duration between the start of the case and activity 'SW-Checklist Completed',364 days 14:35:51,
Time of 'SW-Checklist Completed' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'SW-Checklist Completed'"", 'end': '', 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Average time it takes 'SW-Reviewer Agreed' after the execution of 'SW-Checklist Completed',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',23 days 14:17:23.909091,
Total time it takes 'SW-Reviewer Agreed' after the execution of 'SW-Checklist Completed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',1038 days 04:45:32,
Average time from 'SW-Checklist Completed' to 'SW-EIC Major Revision',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Major Revision',95 days 16:34:47.500000,
Total time from 'SW-Checklist Completed' to 'SW-EIC Major Revision',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-EIC Major Revision',1339 days 16:07:05,
Time from 'SW-Checklist Completed' to 'SW-Initial Reviewer Selection',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Initial Reviewer Selection',242 days 17:20:04,
Time between 'SW-Checklist Completed' and 'SW-Reviewer Agreed',The sum of the duration between activity 'SW-Checklist Completed' and activity 'SW-Reviewer Agreed',1038 days 04:45:32,
SW-Checklist Completed Cycle Time,The sum of the duration between the start of the case and activity 'SW-Checklist Completed',364 days 14:35:51,
Average waiting time to 'SW-Checklist Completed',The average of the duration between the start of the case and activity 'SW-Checklist Completed',4 days 10:42:52.573171,
Total waiting time to 'SW-Checklist Completed',The sum of the duration between the start of the case and activity 'SW-Checklist Completed',364 days 14:35:51,
Minimum time until 'SW-Checklist Completed' is performed,The minimum of the duration between the start of the case and activity 'SW-Checklist Completed',0 days 01:04:14,
