Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Selection is due in 1 week',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is due in 1 week',2 days 21:41:50.452381,
Average time to complete 'SW-Reviewer Selection is due in 1 week' after 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Selection is due in 1 week',1 days 06:46:11,
Total time elapsed from 'SW-Reviewer Selection is due in 1 week' to 'SW-Reviewer Selection is due in 3 days',The sum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Reviewer Selection is due in 3 days',125 days 15:31:52,
Minimum time taken to move from 'SW-Reviewer Selection is due in 1 week' to 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'Reviewer Invitation Reminder 1',3 days 18:06:14,
Average time between 'SW-Reviewer Selection is due in 1 week' and 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Reviewer Agreed',25 days 13:25:21.515152,
Total resolution time of 'SW-Reviewer Selection is due in 1 week' across all cases,The sum of the duration between activity SW-Reviewer Selection is due in 1 week and the end of the case,5918 days 23:52:38,
Average waiting time to the 'SW-Reviewer Selection is due in 1 week' from the start of the manuscript review process,The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Selection is due in 1 week',8 days 06:10:10.317073,
Total time it takes 'SW-Reviewer Selection is due in 1 week' to lead to 'SW-Reviewer Selection is now due',The sum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Reviewer Selection is now due',110 days 04:08:12,
Minimum time for a decision after 'SW-Reviewer Selection is due in 1 week' is reached,The minimum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Awaiting EIC Decision',0 days 02:20:34,
Average time from 'SW-Reviewer Selection is due in 1 week' to 'SW-Awaiting EIC Decision',The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Awaiting EIC Decision',66 days 10:41:16.175000,
Total time from 'SW-Reviewer Selection is due in 1 week' to 'SW-EIC Major Revision' or 'SW-EIC Accept',"ERROR: computing metric {'begin': ""activity == 'SW-Reviewer Selection is due in 1 week'"", 'end': ""activity == 'SW-EIC Major Revision' or activity == 'SW-EIC Accept'"", 'aggregation': 'total'}",,
Average time for completion of activities following 'SW-Reviewer Selection is due in 1 week' until 'SW-Awaiting AE Recommendation',The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Awaiting AE Recommendation',55 days 14:37:06.500000,
Elapsed time between 'SW-Reviewer Selection is due in 1 week' and 'Reviewer Invitation Reminder 2',The sum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'Reviewer Invitation Reminder 2',1369 days 20:54:38,
Time until 'SW-Reviewer Selection is due in 1 week' from 'Original Manuscript Submission Confirmation',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Selection is due in 1 week',338 days 12:57:03,
Time from 'SW-Reviewer Selection is due in 1 week' to the next activity in the manuscript review process,The sum of the duration between activity SW-Reviewer Selection is due in 1 week and the end of the case,5918 days 23:52:38,
