Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time for 'Queued + Awaiting Assignment',The average of the duration between activity Queued + Awaiting Assignment and the end of the case,17 days 01:34:22.455110,
Total time for 'Queued + Awaiting Assignment',The sum of the duration between activity Queued + Awaiting Assignment and the end of the case,76982 days 15:22:15,
Minimum time for 'Queued + Awaiting Assignment',The minimum of the duration between activity Queued + Awaiting Assignment and the end of the case,0 days 00:00:16,
Average time from 'Queued + Awaiting Assignment' to 'Accepted + In Progress',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',8 days 16:34:53.740361,
Total time from 'Queued + Awaiting Assignment' to 'Accepted + In Progress',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',38996 days 01:36:53,
Minimum time from 'Queued + Awaiting Assignment' to 'Accepted + In Progress',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',0 days 00:00:02,
Average time from 'Queued + Awaiting Assignment' to 'Completed + In Call',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Total time from 'Queued + Awaiting Assignment' to 'Completed + In Call',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Minimum time from 'Queued + Awaiting Assignment' to 'Completed + In Call',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Average time from 'Queued + Awaiting Assignment' to 'Completed + Resolved',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',12 days 05:20:13.389973,
Total time from 'Queued + Awaiting Assignment' to 'Completed + Resolved',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',55098 days 11:26:02,
Minimum time from 'Queued + Awaiting Assignment' to 'Completed + Resolved',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',0 days 00:00:12,
Average time from 'Queued + Awaiting Assignment' to 'Completed + Closed',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',17 days 04:13:54.808305,
Total time from 'Queued + Awaiting Assignment' to 'Completed + Closed',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',76520 days 13:04:31,
Minimum time from 'Queued + Awaiting Assignment' to 'Completed + Closed',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',0 days 00:00:16,
Average time between 'Queued + Awaiting Assignment' and 'Accepted + In Progress',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',8 days 16:34:53.740361,
Total time between 'Queued + Awaiting Assignment' and 'Accepted + In Progress',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',38996 days 01:36:53,
Minimum time between 'Queued + Awaiting Assignment' and 'Accepted + In Progress',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',0 days 00:00:02,
Average time between 'Queued + Awaiting Assignment' and 'Completed + In Call',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Total time between 'Queued + Awaiting Assignment' and 'Completed + In Call',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Minimum time between 'Queued + Awaiting Assignment' and 'Completed + In Call',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Average time between 'Queued + Awaiting Assignment' and 'Completed + Resolved',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',12 days 05:20:13.389973,
Total time between 'Queued + Awaiting Assignment' and 'Completed + Resolved',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',55098 days 11:26:02,
Minimum time between 'Queued + Awaiting Assignment' and 'Completed + Resolved',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',0 days 00:00:12,
Average time between 'Queued + Awaiting Assignment' and 'Completed + Closed',The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',17 days 04:13:54.808305,
Total time between 'Queued + Awaiting Assignment' and 'Completed + Closed',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',76520 days 13:04:31,
Minimum time between 'Queued + Awaiting Assignment' and 'Completed + Closed',The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',0 days 00:00:16,
'Queued + Awaiting Assignment' Cycle Time,The sum of the duration between activity Queued + Awaiting Assignment and the end of the case,76982 days 15:22:15,
Elapsed time between 'Queued + Awaiting Assignment' and 'Accepted + In Progress',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',38996 days 01:36:53,
Elapsed time between 'Queued + Awaiting Assignment' and 'Completed + In Call',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Elapsed time between 'Queued + Awaiting Assignment' and 'Completed + Resolved',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',55098 days 11:26:02,
Elapsed time between 'Queued + Awaiting Assignment' and 'Completed + Closed',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',76520 days 13:04:31,
Time until 'Queued + Awaiting Assignment' is performed,The sum of the duration between the start of the case and activity 'Queued + Awaiting Assignment',17343 days 10:18:33,
Time from 'Queued + Awaiting Assignment' to 'Accepted + In Progress',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress',38996 days 01:36:53,
Time from 'Queued + Awaiting Assignment' to 'Completed + In Call',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call',,
Time from 'Queued + Awaiting Assignment' to 'Completed + Resolved',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Resolved',55098 days 11:26:02,
Time from 'Queued + Awaiting Assignment' to 'Completed + Closed',The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',76520 days 13:04:31,
