Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Accepted + Wait' to 'Completed + In Call',The average of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call',6 days 21:16:23.320755,
Average resolution time of incidents involving 'Accepted + Wait',The average of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved',15 days 16:26:40.938910,
Total time incidents spend in 'Accepted + Wait' before moving to 'Accepted + In Progress',The sum of the duration between activity 'Accepted + Wait' and activity 'Accepted + In Progress',12584 days 03:46:23,
Average time between 'Accepted + Wait' and 'Queued + Awaiting Assignment',The average of the duration between activity 'Accepted + Wait' and activity 'Queued + Awaiting Assignment',9 days 21:33:03.553360,
Total resolution time of incidents starting with 'Accepted + Wait' and ending with 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call',364 days 23:28:36,
Minimum time incidents spend in 'Accepted + Wait' across all cases,The minimum of the duration between activity Accepted + Wait and the end of the case,0 days 00:00:12,
Average time it takes for an incident to move from 'Accepted + Wait' to 'Accepted + Wait - User',The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + Wait - User',7 days 21:02:52.762295,
Total time for 'Accepted + Wait' across incidents in the 'France' organization,The sum of the duration between activity Accepted + Wait and the end of the case,,
Minimum resolution time of incidents involving 'Accepted + Wait' to 'Completed + Resolved',The minimum of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved',0 days 00:00:04,
Average time from 'Accepted + Wait' to the next activity in the most frequent variant involving 'Accepted + Wait',The average of the duration between activity Accepted + Wait and the end of the case,19 days 05:35:40.658296,
Total time incidents with 'Accepted + Wait' spend in all activities before reaching 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call',364 days 23:28:36,
Average time incidents remain in 'Accepted + Wait' when followed by 'Accepted + Assigned',The average of the duration between activity 'Accepted + Wait' and activity 'Accepted + Assigned',10 days 06:26:02.452991,
Minimum time between 'Accepted + Wait' and 'Accepted + Wait - Vendor' across all incidents,The minimum of the duration between activity 'Accepted + Wait' and activity 'Accepted + Wait - Vendor',0 days 00:02:04,
Total time from the first occurrence of 'Accepted + Wait' to 'Completed + Closed' in the log,The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + Closed',20975 days 04:29:07,
Average time for resolution of incidents starting with 'Accepted + Wait' in the 'USA' organization,The average of the duration between activity 'Accepted + Wait' and activity 'Completed + Resolved',,
Minimum time it takes for an incident to move from 'Accepted + Wait' to 'Accepted + Wait - Implementation',The minimum of the duration between activity 'Accepted + Wait' and activity 'Accepted + Wait - Implementation',0 days 00:00:03,
Average time from 'Accepted + Wait' to 'Completed + In Call' in incidents with medium impact,The average of the duration between activity 'Accepted + Wait' and activity 'Completed + In Call',,
Total time from 'Accepted + Wait' to 'Completed + Closed' in the most frequent variant involving 'Accepted + Wait',The sum of the duration between activity 'Accepted + Wait' and activity 'Completed + Closed',20975 days 04:29:07,
