Name;Metric;Value;Agrupation
Average time for Accepted + In Progress when followed by Completed + In Call compared to when followed by Completed + Resolved;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Total time for Accepted + In Progress in variants that include Completed + In Call versus variants that do not include Completed + In Call;The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;2399.79 days;
Minimum time for Accepted + In Progress in cases where Completed + In Call occurs immediately after, versus cases where another activity intervenes;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';4.00 seconds;
Average time from Accepted + In Progress to Completed + In Call across all process variants containing this sequence;The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Total elapsed time of Accepted + In Progress in the variant \Accepted + In Progress -> Accepted + In Progress -> Completed + In Call\;The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;2399.79 days;
Average cycle time of Accepted + In Progress when it appears before Completed + In Call in multi-occurrence patterns (e.g., repeated Accepted + In Progress before Completed + In Call);The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Time between the first and last occurrence of Accepted + In Progress in variants that end with Completed + In Call;The sum of the duration between activity 'Accepted + In Progress' and activity 'Accepted + In Progress';1653.13 days;
Average duration of Accepted + In Progress in cases that transition directly to Completed + In Call without intermediate waiting states (e.g., without Accepted + Wait - User or Accepted + Wait);The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Total time for Accepted + In Progress in variants where Completed + In Call is the final resolution activity versus variants where Completed + Closed follows;The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;2399.79 days;
Minimum time for Accepted + In Progress when occurring after Queued + Awaiting Assignment and before Completed + In Call;The minimum of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';1.52 minutes;
Average time for Accepted + In Progress in high-frequency variants containing Completed + In Call (e.g., top 3 most frequent variants with Completed + In Call);The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';8.65 hours;
Elapsed time of Accepted + In Progress in the context of the VINST incident management system when it directly enables a Completed + In Call resolution;The sum of the duration between activity 'Accepted + In Progress' and activity 'Completed + In Call';726.71 days;
Time from the start of the case to the completion of Accepted + In Progress in traces that later execute Completed + In Call;The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;2399.79 days;
Average time for Accepted + In Progress when it is immediately repeated (i.e., Accepted + In Progress → Accepted + In Progress) before Completed + In Call;The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + In Progress';19.66 hours;
Total time spent in Accepted + In Progress across all occurrences preceding Completed + In Call in complex variants with multiple queuing or assignment steps;The sum of the duration between activity 'Accepted + In Progress' and the end of case where activity 'Completed + In Call occurs;2399.79 days;
