Name;Metric;Value;Agrupation
Average time for Declaration SAVED by EMPLOYEE;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Total time for Declaration SAVED by EMPLOYEE;The sum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;20.09 days;
Minimum time for Declaration SAVED by EMPLOYEE;The minimum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;0.00 seconds;
Average waiting time to the Declaration SUBMITTED by EMPLOYEE after Declaration SAVED by EMPLOYEE;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE';;
Average time until Declaration SUBMITTED by EMPLOYEE is performed after Declaration SAVED by EMPLOYEE;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE';;
Time of Declaration SAVED by EMPLOYEE compared to Time of Declaration SUBMITTED by EMPLOYEE;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE';;
Time of Declaration SAVED by EMPLOYEE compared to Time of Declaration APPROVED by ADMINISTRATION;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION';;
Time of Declaration SAVED by EMPLOYEE compared to Time of Declaration FINAL_APPROVED by SUPERVISOR;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';;
Average time for Declaration SAVED by EMPLOYEE in variants where Declaration REJECTED by ADMINISTRATION occurs;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and the end of case where activity 'Declaration REJECTED by ADMINISTRATION occurs;;
Average time for Declaration SAVED by EMPLOYEE in variants where Declaration APPROVED by PRE_APPROVER occurs;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and the end of case where activity 'Declaration APPROVED by PRE_APPROVER occurs;;
Average time for Declaration SAVED by EMPLOYEE in variants with multiple Declaration SUBMITTED by EMPLOYEE activities;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and the end of case where activity 'Declaration SUBMITTED by EMPLOYEE occurs;;
Average time from Declaration SAVED by EMPLOYEE to Declaration REJECTED by EMPLOYEE;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration REJECTED by EMPLOYEE';;
Average time from Declaration SAVED by EMPLOYEE to Payment Handled;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Payment Handled';20.09 days;
Time of Declaration SAVED by EMPLOYEE compared to Time of Request Payment;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Request Payment';17.03 days;
Average time for Declaration SAVED by EMPLOYEE in domestic trip declarations;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Average time for Declaration SAVED by EMPLOYEE in pre-paid travel cost declarations;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Average time for Declaration SAVED by EMPLOYEE in payment request declarations;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Average time from Declaration SAVED by EMPLOYEE to Declaration APPROVED by BUDGET OWNER;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';;
Average time from Declaration SAVED by EMPLOYEE to Declaration FOR_APPROVAL by SUPERVISOR;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by SUPERVISOR';;
Total time spent in Declaration SAVED by EMPLOYEE compared to Total process time;The sum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;20.09 days;
Average time for Declaration SAVED by EMPLOYEE in claims filed after costs are paid;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Average time for Declaration SAVED by EMPLOYEE in claims filed within two months after the trip;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
Average time from Declaration SAVED by EMPLOYEE to Declaration REJECTED by SUPERVISOR;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration REJECTED by SUPERVISOR';;
Average time from Declaration SAVED by EMPLOYEE to Declaration REJECTED by BUDGET OWNER;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration REJECTED by BUDGET OWNER';;
Average time from Declaration SAVED by EMPLOYEE to Declaration APPROVED by PRE_APPROVER;The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by PRE_APPROVER';;
Average time for Declaration SAVED by EMPLOYEE when budget owner and supervisor are the same person;The average of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case;3.57 hours;
