Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of cases where 'Payment Handled' occurs after 'Request Payment',Percentage of 'Request Payment' out of all 'Payment Handled',1.0,
Number of times 'Payment Handled' occurs in a year,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Payment Handled' out of all activities,Percentage of 'Payment Handled' out of all cases,0.96,
Number of 'Payment Handled' preceded by 'Declaration FINAL_APPROVED by SUPERVISOR',Number of 'Declaration FINAL_APPROVED by SUPERVISOR' activities for cases where activity 'Payment Handled' occurs,10102,
Percentage of 'Payment Handled' in relation to 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Payment Handled',1.0,
Percentage of 'Payment Handled' that are not dismissed,Percentage of 'Payment Handled' out of all cases where 'Declaration REJECTED by MISSING' does not happen,0.96,
Number of 'Payment Handled' with amounts above 100 euros,Number of 'Payment Handled' activities > 100 where ma is the last value of case:Amount,2304,
Percentage of 'Payment Handled' by 'STAFF MEMBER',Percentage of 'Payment Handled' out of all cases,,
Number of 'Payment Handled' grouped by 'case:BudgetNumber',Number of 'Payment Handled' activities grouped by the last value of case:BudgetNumber,budget 86566:10044,"{""budget 86566"":10044}"
Percentage of 'Payment Handled' followed by 'Declaration REJECTED by PRE_APPROVER',Percentage of 'Payment Handled' out of all 'Declaration REJECTED by PRE_APPROVER',0.89,
Number of 'Payment Handled' made per year,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Payment Handled' that are rejected,Percentage of 'Payment Handled' out of all 'Declaration REJECTED by ADMINISTRATION',0.75,
Number of 'Payment Handled' in relation to 'Declaration APPROVED by ADMINISTRATION',Number of 'Declaration APPROVED by ADMINISTRATION' activities for cases where activity 'Payment Handled' occurs,8138,
Percentage of 'Payment Handled',Percentage of 'Payment Handled' out of all cases,0.96,
Number of times 'Payment Handled' is performed,Number of 'Payment Handled' activities,10044,
Percentage of 'Payment Handled' done after 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all 'Payment Handled',1.0,
Average number of 'Payment Handled',the average of the number of times `ACTIVITY` == 'Payment Handled',0.96,
Percentage of 'Payment Handled' with an increment,Percentage of 'Payment Handled' out of all cases,0.96,
Percentage of 'Payment Handled' with appeal,Percentage of 'Payment Handled' out of all cases,0.96,
Average number of 'Payment Handled' that are followed by 'Declaration REJECTED by PRE_APPROVER',the average of the number of times `ACTIVITY` == 'Payment Handled' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration REJECTED by PRE_APPROVER',0.89,
Percentage of 'Payment Handled' with penalty,Percentage of 'Payment Handled' out of all cases,0.96,
Average number of 'Payment Handled' in a month,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total 'Payment Handled' done by 'STAFF MEMBER',Number of 'Payment Handled' activities == 'STAFF MEMBER' where ma is the last value of org:role,,
Fraction of 'Payment Handled' that are dismissed,Percentage of 'Payment Handled' out of all 'Declaration REJECTED by MISSING',0.66,
Total 'Payment Handled' performed by 'STAFF MEMBER',Number of 'Payment Handled' activities == 'STAFF MEMBER' where ma is the last value of org:role,,
Ratio of 'Payment Handled' over 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Payment Handled',1.0,
Occasions how often the 'Payment Handled' is performed,Number of 'Payment Handled' activities,10044,
The ratio of 'Payment Handled' that are not eventually performed,Percentage of 'Payment Handled' out of all cases where 'Payment Handled' does not happen,0.96,
