Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Completed + Closed' out of all activities,Percentage of 'Completed + Closed' out of all cases,0.74,
Frequency of 'Completed + Closed',Percentage of 'Completed + Closed' out of all cases,0.74,
Percentage of 'Accepted + In Progress' before 'Completed + Closed',Percentage of 'Accepted + In Progress' out of all 'Completed + Closed',1.0,
Number of 'Completed + Closed' that are preceded by 'Accepted + In Progress',Number of 'Completed + Closed' activities for cases where activity 'Accepted + In Progress' occurs,5703,
Percentage of 'Completed + Closed' that are not dismissed,Percentage of 'Completed + Closed' out of all cases where 'Completed + Cancelled' does not happen,0.74,
Percentage of 'Queued + Awaiting Assignment' out of all 'Completed + Closed',Percentage of 'Queued + Awaiting Assignment' out of all 'Completed + Closed',0.8,
Number of 'Completed + Closed' grouped by 'concept:name',"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'aggregation': 'total', 'group_by': 'concept:name'}",,
Number of 'Completed + Closed' made per year,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Completed + Closed' followed by 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Number of 'Accepted + In Progress' in relation to 'Completed + Closed',Number of 'Accepted + In Progress' activities for cases where activity 'Completed + Closed' occurs,20807,
Percentage of 'Completed + Closed' done after 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Average number of 'Completed + Closed',the average of the number of times `ACTIVITY` == 'Completed + Closed',0.76,
Percentage of 'Completed + Closed' with an increment,Percentage of 'Completed + Closed' out of all cases,,
Percentage of 'Completed + Closed' with appeal,Percentage of 'Completed + Closed' out of all cases,,
Average number of 'Accepted + In Progress' that are followed by 'Completed + Closed',the average of the number of times `ACTIVITY` == 'Accepted + In Progress' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + Closed',3.73,
Percentage of 'Completed + Closed' with penalty,Percentage of 'Completed + Closed' out of all cases,,
Average number of 'Completed + Closed' in a month,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'aggregation': 'average', 'group_by': 'month'}",,
Fraction of 'Completed + Closed' that are dismissed,Percentage of 'Completed + Closed' out of all 'Completed + Cancelled',0.0,
Ratio of 'Completed + Closed' over 'Completed + Resolved',the average of the number of times `ACTIVITY` == 'Completed + Closed' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + Resolved',1.01,
Occasions how often the 'Completed + Closed' is performed,Number of 'Completed + Closed' activities,5704,
The ratio of 'Completed + Closed' that are not eventually performed,the average of the number of times `ACTIVITY` == 'Completed + Closed' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` != 'Completed + Closed',0.76,
Percentage of 'Completed + Closed' in variants that include 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Frequency of 'Completed + Closed' in variants that include 'Completed + Resolved',Percentage of 'Completed + Closed' out of all 'Completed + Resolved',0.98,
Percentage of 'Completed + Closed' in variants that include 'Queued + Awaiting Assignment',Percentage of 'Completed + Closed' out of all 'Queued + Awaiting Assignment',0.99,
Percentage of 'Completed + Closed' in variants that include 'Completed + In Call',Percentage of 'Completed + Closed' out of all 'Completed + In Call',0.07,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait - User',Percentage of 'Completed + Closed' out of all 'Accepted + Wait - User',0.95,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Assigned',Percentage of 'Completed + Closed' out of all 'Accepted + Assigned',0.99,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait',Percentage of 'Completed + Closed' out of all 'Accepted + Wait',0.94,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait - Implementation',Percentage of 'Completed + Closed' out of all 'Accepted + Wait - Implementation',0.96,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait - Vendor',Percentage of 'Completed + Closed' out of all 'Accepted + Wait - Vendor',0.98,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait - Customer',Percentage of 'Completed + Closed' out of all 'Accepted + Wait - Customer',0.98,
Percentage of 'Completed + Closed' in variants that include 'Unmatched + Unmatched',Percentage of 'Completed + Closed' out of all 'Unmatched + Unmatched',1.0,
Percentage of 'Completed + Closed' in variants that include 'Completed + Cancelled',Percentage of 'Completed + Closed' out of all 'Completed + Cancelled',0.0,
Percentage of 'Completed + Closed' in variants that include 'Completed + In Call' after 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Completed + In Call',0.07,
Percentage of 'Completed + Closed' in variants that include 'Completed + Resolved' after 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Completed + Resolved',0.98,
Percentage of 'Completed + Closed' in variants that include 'Queued + Awaiting Assignment' after 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Queued + Awaiting Assignment',0.99,
Percentage of 'Completed + Closed' in variants that include 'Accepted + Wait - User' after 'Accepted + In Progress',Percentage of 'Completed + Closed' out of all 'Accepted + Wait - User',0.95,
