Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Request Payment\ following \Declaration FINAL_APPROVED by SUPERVISOR\,Frequency of activity 'Request Payment' for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs,10038,
Percentage of \Request Payment\ out of all activities in the event log,Percentage of 'Request Payment' out of all cases,0.96,
Number of \Request Payment\ activities that lead to \Payment Handled\,Number of 'Request Payment' activities for cases where activity 'Payment Handled' occurs,10037,
Percentage of \Request Payment\ activities that occur after \Declaration APPROVED by ADMINISTRATION\,Percentage of 'Request Payment' out of all 'Declaration APPROVED by ADMINISTRATION',0.99,
Frequency of \Request Payment\ in cases where \Declaration REJECTED by PRE_APPROVER\ occurred,Frequency of activity 'Request Payment' for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs,72,
Percentage of \Request Payment\ activities by \SYSTEM\ resource,Percentage of 'Request Payment' out of all cases,1.0,
Number of \Request Payment\ activities in cases with amounts above 100 euros,Number of 'Request Payment' activities > 100 where ma is the last value of case:Amount,2303,
Percentage of \Request Payment\ followed by \Payment Handled\ out of all \Request Payment\ activities,Percentage of 'Request Payment' out of all 'Payment Handled',1.0,
Frequency of \Request Payment\ in the most common process variant,Frequency of activity 'Request Payment',10040,
Percentage of \Request Payment\ in cases without \Declaration REJECTED by PRE_APPROVER\,Percentage of 'Request Payment' out of all cases where 'Declaration REJECTED by PRE_APPROVER' does not happen,0.96,
Percentage of \Request Payment\ activities in cases that exceed the average case duration,Percentage of 'Request Payment' out of all cases,0.96,
Frequency of \Request Payment\ in cases that have \Declaration APPROVED by BUDGET OWNER\,Frequency of activity 'Request Payment' for cases where activity 'Declaration APPROVED by BUDGET OWNER' occurs,2796,
Percentage of \Request Payment\ in relation to \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Request Payment' out of all 'Declaration SUBMITTED by EMPLOYEE',0.97,
Number of \Request Payment\ activities per month,"ERROR: computing metric {'count': ""activity == 'Request Payment'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of \Request Payment\ activities in cases with \Declaration REJECTED by ADMINISTRATION\,Percentage of 'Request Payment' out of all 'Declaration REJECTED by ADMINISTRATION',0.75,
Frequency of \Request Payment\ in cases that involve \Declaration APPROVED by PRE_APPROVER\,Frequency of activity 'Request Payment' for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs,660,
Percentage of \Request Payment\ activities in cases that result in an increment of case amount,Percentage of 'Request Payment' out of all cases,0.96,
Number of \Request Payment\ activities in cases with appeal,Number of 'Request Payment' activities,10040,
Frequency of \Request Payment\ in variants with performance above the median,Frequency of activity 'Request Payment',10040,
