Name;Metric;Value;Agrupation
Percentage of Reviewer Invitation Reminder 2 that are followed by SW-Reviewer Agreed;Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-Reviewer Agreed';0.8;
Number of Reviewer Invitation Reminder 2 per case;Number of 'Reviewer Invitation Reminder 2' activities grouped by the last value of code;AER0:1;"{""AER0"":1,""CHK4"":0,""DRSW4"":6,""DRW3"":2,""DSW3"":17,""DSW4"":13,""MSC4"":31,""RJR3"":0,""SW1"":0,""SW12"":0,""SYS1"":0,""SYS11"":0,""SYS2"":0,""SYS5"":1}"
Percentage of Reviewer Invitation Reminder 2 out of all Reviewer Invitation Reminder 1;Percentage of 'Reviewer Invitation Reminder 2' out of all 'Reviewer Invitation Reminder 1';0.87;
Number of Reviewer Invitation Reminder 2 that are preceded by SW-AE Assign Reviewers;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-AE Assign Reviewers' occurs;61;
Percentage of Reviewer Invitation Reminder 2 that are not followed by SW-Reviewer Declined;Percentage of 'Reviewer Invitation Reminder 2' out of all cases where 'SW-Reviewer Declined' does not happen;0.44;
Percentage of Reviewer Invitation Reminder 2 from all reviewer invitation activities (Reviewer Invitation Reminder 1, Reviewer Invitation Reminder 2);Percentage of 'Reviewer Invitation Reminder 2' out of all 'Reviewer Invitation Reminder 1';0.87;
Number of Reviewer Invitation Reminder 2 in variants where SW-EIC Accept eventually occurs;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-EIC Accept' occurs;0;
Percentage of Reviewer Invitation Reminder 2 in the SW (Original Submission) round versus the RW (Revised Manuscript) round;Percentage of 'Reviewer Invitation Reminder 2' out of all cases;0.44;
Percentage of Reviewer Invitation Reminder 2 followed by Assign a Different Editor;Percentage of 'Reviewer Invitation Reminder 2' out of all 'Assign a Different Editor';0.64;
Number of times Reviewer Invitation Reminder 2 is performed before the first SW-Reviewer Agreed in a case;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-Reviewer Agreed' occurs;62;
Percentage of Reviewer Invitation Reminder 2 in cases that are eventually accepted (RW-EIC Accept);Percentage of 'Reviewer Invitation Reminder 2' out of all 'RW-EIC Accept';0.73;
Number of Reviewer Invitation Reminder 2 in relation to SW-Reviewer Declined;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-Reviewer Declined' occurs;48;
Percentage of cases containing at least one Reviewer Invitation Reminder 2;Percentage of 'Reviewer Invitation Reminder 2' out of all cases;0.44;
Number of times Reviewer Invitation Reminder 2 is performed after SW-Reviewer Selection is now due;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-Reviewer Selection is now due' occurs;17;
Percentage of Reviewer Invitation Reminder 2 done after SW-Reviewer Unavailable;Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-Reviewer Unavailable';0.88;
Average number of Reviewer Invitation Reminder 2 per case in variants with performance time above the median;the average of the number of times `ACTIVITY` == 'Reviewer Invitation Reminder 2' grouped by the last value of code;AER0:1.0;"{""AER0"":1.0,""CHK4"":0.0,""DRSW4"":3.0,""DRW3"":2.0,""DSW3"":0.7727272727,""DSW4"":0.3939393939,""MSC4"":1.2916666667,""RJR3"":0.0,""SW1"":0.0,""SW12"":0.0,""SYS1"":0.0,""SYS11"":0.0,""SYS2"":0.0,""SYS5"":1.0}"
Percentage of Reviewer Invitation Reminder 2 that lead to a reviewer response (SW-Reviewer Agreed, SW-Reviewer Declined, SW-Reviewer Unavailable, SW-Reviewer No Response) within 7 days;Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-Reviewer Agreed';0.8;
Percentage of Reviewer Invitation Reminder 2 in challenge paper assignments (SW-AE Assign Reviewers Challenge Paper, RW-AE Assign Reviewers Challenge Paper);Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-AE Assign Reviewers Challenge Paper';0.67;
Average number of Reviewer Invitation Reminder 2 that are followed by a reviewer decision activity (SW-Reviewer Agreed/Declined/Unavailable/No Response);the average of the number of times `ACTIVITY` == 'Reviewer Invitation Reminder 2' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-Reviewer Agreed';1.35;
Percentage of Reviewer Invitation Reminder 2 in cases that undergo a major revision (SW-EIC Major Revision or RW-EIC Major Revision);Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-EIC Major Revision';0.8;
Total Reviewer Invitation Reminder 2 performed in cases with the longest total duration (top 10%);Number of 'Reviewer Invitation Reminder 2' activities;71;
Fraction of Reviewer Invitation Reminder 2 that are the last reminder sent before a reviewer agrees;Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-Reviewer Agreed';0.8;
Total Reviewer Invitation Reminder 2 performed in cases that are eventually rejected (SW-EIC Reject, Immediate Reject Decision from the Checklist);Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-EIC Reject' occurs;13;
Ratio of Reviewer Invitation Reminder 2 over SW-AE Assign Reviewers;Percentage of 'Reviewer Invitation Reminder 2' out of all 'SW-AE Assign Reviewers';0.78;
Occasions how often the Reviewer Invitation Reminder 2 is performed after SW-Reviewer Selection is 3 days late;Number of 'Reviewer Invitation Reminder 2' activities for cases where activity 'SW-Reviewer Selection is 3 days late' occurs;20;
The ratio of Reviewer Invitation Reminder 2 that are not followed by any reviewer decision event;Percentage of 'Reviewer Invitation Reminder 2' out of all cases where 'SW-Reviewer Agreed' does not happen;0.44;
Percentage of Reviewer Invitation Reminder 2 by sender onbehalfof@manuscriptcentral.com;"ERROR: computing metric {'count': activity == 'Reviewer Invitation Reminder 2'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""sender == 'onbehalfof@manuscriptcentral.com'""}""";;
Number of Reviewer Invitation Reminder 2 grouped by case outcome (e.g., SW-EIC Reject, SW-EIC Major Revision, RW-EIC Accept);"ERROR: computing metric {'count': activity == 'Reviewer Invitation Reminder 2'"", 'aggregation': 'total', 'group_by': 'concept:name'}""";;
Average number of Reviewer Invitation Reminder 2 in a month;"ERROR: computing metric {'count': activity == 'Reviewer Invitation Reminder 2'"", 'aggregation': 'average', 'group_by': 'month'}""";;
