Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' followed by 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration APPROVED by PRE_APPROVER';0.0;;B
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are followed by 'Declaration REJECTED by PRE_APPROVER';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.0;;A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' that are preceded by 'Declaration SUBMITTED by EMPLOYEE';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;1;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' that lead to a 'Request Payment';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Request Payment';0.0;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' from all 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all 'Declaration APPROVED by ADMINISTRATION';0.0;;A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' with amounts above 100 euros;Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities > 100 where ma is the last value of case:Amount;1;;B
Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' by 'STAFF MEMBER';Percentage of 'Declaration FOR_APPROVAL by PRE_APPROVER' out of all cases;;;D
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'org:role';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of org:role;ADMINISTRATION:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":0,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":0}";A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'org:role';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of org:role;EMPLOYEE:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":0,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":0}";A
Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' grouped by 'org:role';Number of 'Declaration FOR_APPROVAL by PRE_APPROVER' activities grouped by the last value of org:role;MISSING:1;"{""ADMINISTRATION"":0,""EMPLOYEE"":0,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":0}";A
