Name;Metric;Value;Agrupation
Average time from 'Manuscript Export Succeeded' to 'Plagiarism Originality Report Completed';The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Plagiarism Originality Report Completed';1.50 days;
Total time for all instances of 'Manuscript Export Succeeded';The sum of the duration between activity Manuscript Export Succeeded and the end of the case;9239.42 days;
Minimum time from 'Original Manuscript Submission Confirmation' to 'Manuscript Export Succeeded';The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded';5.00 seconds;
Average time between 'Manuscript Export Succeeded' and 'SW-Checklist Completed';The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Checklist Completed';4.48 days;
Total resolution time of 'Manuscript Export Succeeded' in the review process;The sum of the duration between activity Manuscript Export Succeeded and the end of the case;9239.42 days;
Average time it takes from 'Manuscript Export Succeeded' to 'SW-Awaiting AE Assignment';The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment';3.18 days;
Average waiting time to the 'SW-Reviewer Agreed' after 'Manuscript Export Succeeded';The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Reviewer Agreed';29.26 days;
Total time it takes 'Manuscript Export Succeeded' after 'Original Manuscript Submission Confirmation';The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded';6420.91 days;
Minimum resolution time of 'Manuscript Export Succeeded' before 'SW-AE Assign Reviewers';The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers';2.44 days;
Average time for 'Manuscript Export Succeeded' to lead to a 'SW-EIC Major Revision' decision;The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-EIC Major Revision';102.80 days;
Total time from 'Manuscript Export Succeeded' to 'First Look Manuscript Submission Confirmation';The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'First Look Manuscript Submission Confirmation';4459.78 days;
Average time from 'Manuscript Export Succeeded' to 'Reviewer Invitation Reminder 1';The average of the duration between activity 'Manuscript Export Succeeded' and activity 'Reviewer Invitation Reminder 1';73.90 days;
Minimum time it takes the 'Manuscript Export Succeeded' to be followed by 'SW-AE Assign Reviewers';The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-AE Assign Reviewers';2.44 days;
Total time for 'Manuscript Export Succeeded' until 'SW-Awaiting EIC Decision';The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting EIC Decision';3857.75 days;
Minimum time to 'Manuscript Export Succeeded' grouped by 'case:concept:name';The minimum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'Manuscript Export Succeeded';5.00 seconds;
