Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Reviewer Declined' in relation to 'SW-Reviewer Agreed',Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Agreed',0.63,
Percentage of manuscripts that have 'SW-Reviewer Declined' before 'SW-AE Assign Reviewers',Percentage of 'SW-Reviewer Declined' out of all 'SW-AE Assign Reviewers',0.61,
Number of 'SW-Reviewer Declined' followed by 'Reviewer Invitation Reminder 1',Number of 'SW-Reviewer Declined' activities for cases where activity 'Reviewer Invitation Reminder 1' occurs,61.0,
Percentage of 'SW-Reviewer Declined' out of all reviewer-related activities,Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Agreed',0.63,
Frequency of 'SW-Reviewer Declined' in the most common variant paths,Frequency of activity 'SW-Reviewer Declined',29.0,
Percentage of 'SW-Reviewer Declined' that lead to 'SW-EIC Major Revision',Percentage of 'SW-Reviewer Declined' out of all 'SW-EIC Major Revision',0.8,
Number of 'SW-Reviewer Declined' per case:concept:name,"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Percentage of cases with 'SW-Reviewer Declined' followed by 'SW-Reviewer Agreed',Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Agreed',0.63,
Frequency of 'SW-Reviewer Declined' in cases that were eventually accepted ('SW-EIC Accept'),Frequency of activity 'SW-Reviewer Declined' for cases where activity 'SW-EIC Accept' occurs,0.0,
Percentage of 'SW-Reviewer Declined' in cases that resulted in 'SW-EIC Reject & Resubmit',"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
Number of 'SW-Reviewer Declined' that occur after 'SW-AE Assign Reviewers' and before 'SW-Awaiting EIC Decision',Number of 'SW-Reviewer Declined' activities for cases where activity 'SW-AE Assign Reviewers' occurs,59.0,
Percentage of 'SW-Reviewer Declined' in relation to the total number of activities in the event log,Percentage of 'SW-Reviewer Declined' out of all cases,0.31,
"Frequency of 'SW-Reviewer Declined' followed by any activity related to major revision ('SW–Major Revision due in 1 week', 'SW–Major Revision due in 2 weeks', etc.)","ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': ""activity == 'SW–Major Revision due in 1 week' || activity == 'SW–Major Revision due in 2 weeks' || activity == 'SW–Major Revision due in 3 weeks' || activity == 'SW–Major Revision due in 1 month'""}",,
Percentage of 'SW-Reviewer Declined' in manuscripts that require more than one round of review ('Manuscript Export Succeeded' after 'Revised Manuscript Submission Confirmation'),Percentage of 'SW-Reviewer Declined' out of all 'Manuscript Export Succeeded',0.33,
Number of 'SW-Reviewer Declined' in relation to 'SW-Reviewer No Response',Number of 'SW-Reviewer Declined' activities for cases where activity 'SW-Reviewer No Response' occurs,19.0,
