Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',76 days 02:34:43.222222,
Total time difference between 'SW-Reviewer Agreed' and 'SW-EIC Reject',The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-EIC Reject',732 days 03:35:41,
Average time from 'Original Manuscript Submission Confirmation' to 'SW-EIC Reject',The average of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-EIC Reject',27 days 19:20:24.303030,
Median time from 'SW-Checklist Completed' to 'SW-EIC Reject',"ERROR: computing metric {'begin': ""activity == 'SW-Checklist Completed'"", 'end': ""activity == 'SW-EIC Reject'"", 'aggregation': 'median'}",,
Average waiting time from 'SW-Awaiting AE Recommendation' to 'SW-EIC Reject',The average of the duration between activity 'SW-Awaiting AE Recommendation' and activity 'SW-EIC Reject',4 days 19:40:46,
Total resolution time of 'SW-EIC Reject',The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
Minimum time from 'SW-Awaiting EIC Decision' to 'SW-EIC Reject',The minimum of the duration between activity 'SW-Awaiting EIC Decision' and activity 'SW-EIC Reject',0 days 00:08:20,
Average time it takes 'SW-EIC Reject' after 'SW-Reviewer No Response',The average of the duration between activity 'SW-Reviewer No Response' and activity 'SW-EIC Reject',50 days 17:44:16,
Total time for 'SW-EIC Reject' across all cases,The sum of the duration between activity SW-EIC Reject and the end of the case,0 days 00:48:25,
Median resolution time of 'SW-EIC Reject' grouped by 'performer',"ERROR: computing metric {'begin': ""activity == 'SW-EIC Reject'"", 'end': '', 'aggregation': 'median', 'group_by': 'performer'}",,
Average time difference between 'SW-EIC Reject' and 'SW-EIC Major Revision',The average of the duration between activity 'SW-EIC Major Revision' and activity 'SW-EIC Reject',,
Total time from 'SW-AE Assign Reviewers' initiation to 'SW-EIC Reject' decision,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',684 days 23:12:29,
Minimum time to 'SW-EIC Reject' from the first activity in the case,The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',46 days 12:33:01,
Average time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject' across variants with 'SW-Reviewer Declined',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',84 days 18:03:34,
Total time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject' in the most frequent process variant,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',684 days 23:12:29,
Median time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject' in the longest process variant,"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'SW-EIC Reject'"", 'aggregation': 'median'}",,
Average time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject' in cases with 'Reviewer Invitation Reminder 1',The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-EIC Reject',76 days 06:33:21,
Median time from 'SW-AE Assign Reviewers' to 'SW-EIC Reject' in cases with 'Reviewer Invitation Reminder 2',"ERROR: computing metric {'begin': ""activity == 'SW-AE Assign Reviewers'"", 'end': ""activity == 'SW-EIC Reject'"", 'aggregation': 'median', 'filter': ""activity == 'Reviewer Invitation Reminder 2'""}",,
