Name;Metric;Value;Agrupation
Average time from SW-Initial Reviewer Selection to SW-AE Assign Reviewers;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-AE Assign Reviewers';22.06 days;
Total time between SW-Initial Reviewer Selection and the first occurrence of SW-Reviewer Agreed;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';1032.04 days;
Minimum time it takes SW-Reviewer Agreed to occur after SW-Initial Reviewer Selection;The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';14.41 hours;
Average duration of SW-Initial Reviewer Selection until SW-Reviewer Selection is due in 1 week;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is due in 1 week';2.90 days;
Total time from SW-Initial Reviewer Selection to SW-Reviewer Selection is now due;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is now due';144.90 days;
Average time between SW-Initial Reviewer Selection and SW-Reviewer Declined;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined';20.27 days;
Minimum time from SW-Initial Reviewer Selection to SW-Reviewer Unavailable;The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Unavailable';14.17 hours;
Total waiting time from SW-Initial Reviewer Selection until any reviewer response (SW-Reviewer Agreed, SW-Reviewer Declined, or SW-Reviewer No Response);The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';1136.05 days;
Average time it takes SW-Initial Reviewer Selection to lead to a completed reviewer assignment (i.e., at least one SW-Reviewer Agreed without subsequent decline);The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';22.93 days;
Elapsed time between SW-Initial Reviewer Selection and Reviewer Invitation Reminder 1;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Reviewer Invitation Reminder 1';2902.91 days;
Time from SW-Initial Reviewer Selection to SW-Reviewer Selection is 3 days late;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is 3 days late';152.16 days;
Average time between SW-Initial Reviewer Selection and SW-Awaiting AE Recommendation across variants that include both activities;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting AE Recommendation';51.70 days;
Total resolution time of SW-Initial Reviewer Selection measured until the first SW-Reviewer Agreed in each case;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';1032.04 days;
Minimum time between SW-Initial Reviewer Selection and SW-Reviewer No Response;The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer No Response';12.85 days;
Time from SW-Initial Reviewer Selection to the final decision point (e.g., SW-Awaiting EIC Decision) in variants where SW-Reviewer Agreed occurs;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting EIC Decision';3532.36 days;
Average time between SW-Initial Reviewer Selection and SW-EIC Major Revision in cases where at least one SW-Reviewer Agreed follows;The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-EIC Major Revision';97.69 days;
Total time from SW-Initial Reviewer Selection to Manuscript Export Succeeded in variants that proceed to acceptance after SW-Reviewer Agreed;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Manuscript Export Succeeded';5452.17 days;
Elapsed time between SW-Initial Reviewer Selection and Assign a Different Editor when no SW-Reviewer Agreed occurs within 14 days;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Assign a Different Editor';702.04 days;
Average time it takes SW-Initial Reviewer Selection to result in a stable reviewer pool (defined as two consecutive SW-Reviewer Agreed without intervening declines);The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed';22.93 days;
Time from SW-Initial Reviewer Selection to SW-AE Assign Reviewers Challenge Paper in complex assignment scenarios;The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-AE Assign Reviewers Challenge Paper';20.47 days;
