Name;Metric;Value;Agrupation
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by EMPLOYEE;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by EMPLOYEE';8.80 days;
Average time for Declaration REJECTED by EMPLOYEE grouped by case:BudgetNumber;The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and the end of case grouped by the last value of case:BudgetNumber;budget 86566:12.22 days;"{""budget 86566"":1056070356}"
Total time between Declaration REJECTED by ADMINISTRATION and Declaration REJECTED by EMPLOYEE;The sum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration REJECTED by EMPLOYEE';3008.29 days;
Minimum time it takes Declaration REJECTED by EMPLOYEE after the execution of Declaration REJECTED by PRE_APPROVER;The minimum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration REJECTED by EMPLOYEE';2.43 minutes;
Average waiting time to the Declaration REJECTED by EMPLOYEE following a rejection by any approver (e.g., ADMINISTRATION, PRE_APPROVER, SUPERVISOR, BUDGET OWNER);the average of the duration between the first time instant when `ACTIVITY` == 'Declaration REJECTED by ADMINISTRATION' or `ACTIVITY` == 'Declaration REJECTED by PRE_APPROVER' or `ACTIVITY` == 'Declaration REJECTED by SUPERVISOR' or `ACTIVITY` == 'Declaration REJECTED by BUDGET OWNER' and the last time instant when `ACTIVITY` == 'Declaration REJECTED by EMPLOYEE';3.95 days;
Total time from Declaration REJECTED by ADMINISTRATION to Declaration REJECTED by EMPLOYEE in variants that include re-submission cycles;The sum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration REJECTED by EMPLOYEE';3008.29 days;
Average time it takes Declaration REJECTED by EMPLOYEE to be done after Declaration REJECTED by SUPERVISOR;The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration REJECTED by EMPLOYEE';5.28 days;
Time from Declaration REJECTED by BUDGET OWNER to Declaration REJECTED by EMPLOYEE;The average of the duration between activity 'Declaration REJECTED by BUDGET OWNER' and activity 'Declaration REJECTED by EMPLOYEE';4.98 days;
Average time for Declaration REJECTED by EMPLOYEE in cases that eventually lead to successful Payment Handled versus those that terminate without payment;The average of the duration between activity 'Declaration REJECTED by EMPLOYEE' and the end of case where activity 'Payment Handled occurs;15.00 days;
Minimum time between Declaration REJECTED by PRE_APPROVER and Declaration REJECTED by EMPLOYEE in variants containing multiple rejection loops;The minimum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration REJECTED by EMPLOYEE';2.43 minutes;
Total resolution time of Declaration REJECTED by EMPLOYEE when preceded by Declaration REJECTED by ADMINISTRATION;The sum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration REJECTED by EMPLOYEE';3008.29 days;
Elapsed time between Declaration REJECTED by MISSING and Declaration REJECTED by EMPLOYEE;The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by EMPLOYEE';5.10 days;
Average time until Declaration REJECTED by EMPLOYEE is performed in variants that start with Declaration SUBMITTED by EMPLOYEE and end without Request Payment;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by EMPLOYEE';8.80 days;
Time of Declaration REJECTED by EMPLOYEE in domestic declaration cases versus pre-paid travel cost cases, inferred from case attributes;The average of the duration between activity Declaration REJECTED by EMPLOYEE and the end of the case;12.22 days;
Average time it takes Declaration REJECTED by EMPLOYEE after the execution of Declaration REJECTED by BUDGET OWNER in high-amount claims (case:Amount > median);"ERROR: computing metric {'begin': activity == 'Declaration REJECTED by BUDGET OWNER'"", 'end': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'average', 'filter': 'case:Amount > median'}""";;
