Name;Metric;Value;Agrupation
Percentage of SW-Initial Reviewer Selection that leads to SW-Reviewer Agreed;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Agreed';0.98;
Number of SW-Initial Reviewer Selection per case;Number of 'SW-Initial Reviewer Selection' activities grouped by the last value of code;AER0:1;"{""AER0"":1,""CHK4"":0,""DRSW4"":0,""DRW3"":1,""DSW3"":18,""DSW4"":16,""MSC4"":24,""RJR3"":1,""SW1"":3,""SW12"":0,""SYS1"":0,""SYS11"":0,""SYS2"":0,""SYS5"":1}"
Percentage of SW-Initial Reviewer Selection followed by SW-AE Assign Reviewers;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-AE Assign Reviewers';0.98;
Number of SW-Initial Reviewer Selection that are followed by SW-Reviewer Declined;Number of 'SW-Initial Reviewer Selection' activities for cases where activity 'SW-Reviewer Declined' occurs;28;
Percentage of SW-Initial Reviewer Selection out of all SW-Awaiting AE Assignment;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Awaiting AE Assignment';0.63;
Frequency of SW-Initial Reviewer Selection to SW-Reviewer Selection is due in 1 week transitions;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Selection is due in 1 week';1.0;
Percentage of SW-Initial Reviewer Selection that occur before SW-Reviewer Selection is due in 3 days;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Selection is due in 3 days';1.0;
Number of SW-Initial Reviewer Selection in variants with high frequency;Number of 'SW-Initial Reviewer Selection' activities;65;
Percentage of SW-Initial Reviewer Selection followed by Reviewer Invitation Reminder 1;Percentage of 'SW-Initial Reviewer Selection' out of all 'Reviewer Invitation Reminder 1';0.89;
Ratio of SW-Initial Reviewer Selection to SW-Reviewer Agreed;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Agreed';0.98;
Percentage of SW-Initial Reviewer Selection that eventually lead to SW-EIC Major Revision;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-EIC Major Revision';0.93;
Number of SW-Initial Reviewer Selection in successful review processes;Number of 'SW-Initial Reviewer Selection' activities;65;
Percentage of SW-Initial Reviewer Selection followed by multiple SW-AE Assign Reviewers;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-AE Assign Reviewers';0.98;
Frequency of SW-Initial Reviewer Selection in manuscripts requiring major revisions;Percentage of 'SW-Initial Reviewer Selection' out of all cases;0.65;
Percentage of SW-Initial Reviewer Selection that are followed by SW-Reviewer Selection is now due;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Reviewer Selection is now due';1.0;
Percentage of SW-Initial Reviewer Selection leading to timely reviewer agreement;Percentage of 'SW-Initial Reviewer Selection' out of all cases;0.65;
Average number of SW-Initial Reviewer Selection per review cycle;the average of the number of times `ACTIVITY` == 'SW-Initial Reviewer Selection' grouped by the last value of code;AER0:1.0;"{""AER0"":1.0,""CHK4"":0.0,""DRSW4"":0.0,""DRW3"":1.0,""DSW3"":0.8181818182,""DSW4"":0.4848484848,""MSC4"":1.0,""RJR3"":1.0,""SW1"":3.0,""SW12"":0.0,""SYS1"":0.0,""SYS11"":0.0,""SYS2"":0.0,""SYS5"":1.0}"
Percentage of SW-Initial Reviewer Selection in processes with SW-Checklist Completed;Percentage of 'SW-Initial Reviewer Selection' out of all 'SW-Checklist Completed';0.71;
Frequency of SW-Initial Reviewer Selection in processes with Plagiarism Originality Report Completed;Percentage of 'SW-Initial Reviewer Selection' out of all 'Plagiarism Originality Report Completed';0.65;
Number of SW-Initial Reviewer Selection per manuscript type;Number of 'SW-Initial Reviewer Selection' activities grouped by the last value of code;AER0:1;"{""AER0"":1,""CHK4"":0,""DRSW4"":0,""DRW3"":1,""DSW3"":18,""DSW4"":16,""MSC4"":24,""RJR3"":1,""SW1"":3,""SW12"":0,""SYS1"":0,""SYS11"":0,""SYS2"":0,""SYS5"":1}"
