Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of \Request Payment\ activities followed by \Payment Handled\,Percentage of 'Request Payment' out of all 'Payment Handled',1.0,
Number of \Request Payment\ activities with amounts above 100 euros,Number of 'Request Payment' activities > 100 where ma is the last value of case:Amount,2303,
Frequency of \Declaration FINAL_APPROVED by SUPERVISOR\ before \Request Payment\,Percentage of 'Request Payment' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',1.0,
Percentage of \Request Payment\ activities by \SYSTEM\ resource,Percentage of 'Request Payment' out of all cases,1.0,
Percentage of \Request Payment\ activities out of all activities in the event log,Percentage of 'Request Payment' out of all cases,0.96,
Frequency of \Request Payment\ in the most common process variant,Percentage of 'Request Payment' out of all cases,0.96,
Percentage of \Request Payment\ activities that lead to \Payment Handled\ within the same day,Percentage of 'Request Payment' out of all 'Payment Handled',1.0,
Number of \Request Payment\ activities made per year,"ERROR: computing metric {'count': ""activity == 'Request Payment'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Request Payment\ activities in relation to \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Request Payment' out of all 'Declaration SUBMITTED by EMPLOYEE',0.97,
Average number of \Request Payment\ activities followed by \Payment Handled\ per month,"ERROR: computing metric {'count': ""activity == 'Request Payment'"", 'aggregation': 'average', 'filter': ""activity == 'Payment Handled'"", 'group_by': 'month'}",,
Ratio of \Request Payment\ activities over \Declaration FINAL_APPROVED by SUPERVISOR\,Percentage of 'Request Payment' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',1.0,
Frequency of \Request Payment\ in variants where \Declaration REJECTED by EMPLOYEE\ occurs,Percentage of 'Request Payment' out of all 'Declaration REJECTED by EMPLOYEE',0.76,
Percentage of \Request Payment\ activities with an amount greater than the average \case:Amount\ of all activities,"ERROR: computing metric {'count': ""activity == 'Request Payment'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > average'}",,
Number of times \Request Payment\ is performed after \Declaration APPROVED by ADMINISTRATION\,Number of 'Request Payment' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,7914,
