Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Declaration SAVED by EMPLOYEE' compared to 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE',0.0,
Percentage of 'Declaration SAVED by EMPLOYEE' that lead to 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE',0.0,
Number of 'Declaration SAVED by EMPLOYEE' with amounts above 100 euros,Number of 'Declaration SAVED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount,0,
Frequency of 'Declaration SAVED by EMPLOYEE' per year,"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Declaration SAVED by EMPLOYEE' out of all activities in the event log,Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases,0.01,
Number of 'Declaration SAVED by EMPLOYEE' followed by 'Declaration APPROVED by ADMINISTRATION',Number of 'Declaration SAVED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,0,
Percentage of 'Declaration SAVED by EMPLOYEE' that are not followed by 'Declaration REJECTED by EMPLOYEE',Percentage of 'Declaration SAVED by EMPLOYEE' out of all cases where 'Declaration REJECTED by EMPLOYEE' does not happen,0.01,
Frequency of 'Declaration SAVED by EMPLOYEE' in variants where 'Payment Handled' is the final activity,Frequency of activity 'Declaration SAVED by EMPLOYEE' for cases where activity 'Payment Handled' occurs,1,
Percentage of 'Declaration SAVED by EMPLOYEE' in relation to 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',0.0,
Number of 'Declaration SAVED by EMPLOYEE' grouped by 'case:BudgetNumber',Number of 'Declaration SAVED by EMPLOYEE' activities grouped by the last value of case:BudgetNumber,budget 86566:135,"{""budget 86566"":135}"
Percentage of 'Declaration SAVED by EMPLOYEE' followed by any approval activity,"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration APPROVED by%'""}",,
Frequency of 'Declaration SAVED by EMPLOYEE' in relation to the total number of declarations submitted for reimbursement,"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration SUBMITTED by%'""}",,
Percentage of 'Declaration SAVED by EMPLOYEE' that lead to a request for payment being made,Percentage of 'Declaration SAVED by EMPLOYEE' out of all 'Request Payment',0.0,
Number of 'Declaration SAVED by EMPLOYEE' that precede a 'Request Payment' activity,Number of 'Declaration SAVED by EMPLOYEE' activities for cases where activity 'Request Payment' occurs,1,
