Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of Declaration SUBMITTED by EMPLOYEE followed by Declaration APPROVED by ADMINISTRATION,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration APPROVED by ADMINISTRATION',1.0,
Number of Declaration SUBMITTED by EMPLOYEE with amounts above 100 euros,Number of 'Declaration SUBMITTED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount,2777,
Percentage of Declaration SUBMITTED by EMPLOYEE out of all activities,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases,0.99,
Number of Declaration SUBMITTED by EMPLOYEE that are preceded by Declaration REJECTED by EMPLOYEE,Number of 'Declaration SUBMITTED by EMPLOYEE' activities for cases where activity 'Declaration REJECTED by EMPLOYEE' occurs,2322,
Percentage of Declaration SUBMITTED by EMPLOYEE that lead to Request Payment,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Request Payment',1.0,
Frequency of Declaration SUBMITTED by EMPLOYEE in relation to total events in the event log,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases,0.99,
Percentage of Declaration SUBMITTED by EMPLOYEE followed by Declaration FINAL_APPROVED by SUPERVISOR,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',1.0,
Number of Declaration SUBMITTED by EMPLOYEE made per year,"ERROR: computing metric {'count': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'year'}",,
Frequency of Declaration SUBMITTED by EMPLOYEE leading to Payment Handled,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Payment Handled',1.0,
Percentage of Declaration SUBMITTED by EMPLOYEE from all submissions,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases,0.99,
Number of Declaration SUBMITTED by EMPLOYEE grouped by case:BudgetNumber,Number of 'Declaration SUBMITTED by EMPLOYEE' activities grouped by the last value of case:BudgetNumber,budget 86566:11531,"{""budget 86566"":11531}"
Percentage of Declaration SUBMITTED by EMPLOYEE that are not dismissed,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases where 'Declaration REJECTED by ADMINISTRATION' does not happen,0.99,
Frequency of Declaration SUBMITTED by EMPLOYEE in successful process variants (ending in Payment Handled),Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Payment Handled',1.0,
Percentage of Declaration SUBMITTED by EMPLOYEE in processes requiring director approval,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration APPROVED by DIRECTOR',,
Number of Declaration SUBMITTED by EMPLOYEE in relation to Declaration APPROVED by ADMINISTRATION,Number of 'Declaration SUBMITTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,8950,
Percentage of Declaration SUBMITTED by EMPLOYEE followed by Declaration REJECTED by ADMINISTRATION,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all 'Declaration REJECTED by ADMINISTRATION',1.0,
Frequency of Declaration SUBMITTED by EMPLOYEE in variants involving pre-paid travel costs,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases,0.99,
Percentage of Declaration SUBMITTED by EMPLOYEE in variants ending with trip taking place without Payment Handled,Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases where 'Payment Handled' does not happen,0.99,
Number of Declaration SUBMITTED by EMPLOYEE in relation to total number of declarations submitted for reimbursement,Number of 'Declaration SUBMITTED by EMPLOYEE' activities,11531,
