Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SAVED by EMPLOYEE to Declaration SUBMITTED by EMPLOYEE,The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration SUBMITTED by EMPLOYEE',,
Total time from Declaration SAVED by EMPLOYEE to Declaration FINAL_APPROVED by SUPERVISOR,The sum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',,
Minimum time from Declaration SAVED by EMPLOYEE to Request Payment,The minimum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Request Payment',17 days 00:48:01,
Average time for Declaration SAVED by EMPLOYEE to be followed by any rejection activity,"ERROR: computing metric {'begin': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'end': ""activity == 'Declaration REJECTED by EMPLOYEE' or activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by MISSING' or activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by BUDGET OWNER'"", 'aggregation': 'average'}",,
Total resolution time of Declaration SAVED by EMPLOYEE cases,The sum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case,20 days 02:06:53,
Minimum time to Declaration SAVED by EMPLOYEE after Declaration REJECTED by PRE_APPROVER,The minimum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Declaration SAVED by EMPLOYEE',,
Average time between Declaration SAVED by EMPLOYEE and Declaration APPROVED by ADMINISTRATION,The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by ADMINISTRATION',,
Total time it takes from Declaration SAVED by EMPLOYEE to Payment Handled,The sum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Payment Handled',20 days 02:06:53,
Time until Declaration SAVED by EMPLOYEE after Declaration SUBMITTED by EMPLOYEE,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration SAVED by EMPLOYEE',,
Average time from Declaration SAVED by EMPLOYEE to the next activity in the process,The average of the duration between activity Declaration SAVED by EMPLEE and the end of the case,,
Total time for all instances of Declaration SAVED by EMPLOYEE,The sum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case,20 days 02:06:53,
Minimum resolution time of cases starting with Declaration SAVED by EMPLOYEE,The minimum of the duration between activity Declaration SAVED by EMPLOYEE and the end of the case,0 days 00:00:00,
Average time to reach Declaration SAVED by EMPLOYEE from the start of the case,The average of the duration between the start of the case and activity 'Declaration SAVED by EMPLOYEE',0 days 00:00:00,
Total time from Declaration SAVED by EMPLOYEE to Declaration REJECTED by PRE_APPROVER,The sum of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration REJECTED by PRE_APPROVER',,
Average time for Declaration SAVED by EMPLOYEE before Declaration APPROVED by BUDGET OWNER,The average of the duration between activity 'Declaration SAVED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER',,
