Name;Metric;Value;Agrupation
Average time from Declaration SUBMITTED by EMPLOYEE to Payment Handled in cases that include Declaration REJECTED by PRE_APPROVER;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled';23.54 days;
Average time for Payment Handled in process variants that contain at least one rejection by PRE_APPROVER compared to variants with no such rejection;The average of the duration between activity 'Payment Handled' and the end of case where activity 'Declaration REJECTED by PRE_APPROVER occurs;0.00 seconds;
Total time between Declaration FINAL_APPROVED by SUPERVISOR and Payment Handled grouped by whether the case previously experienced a Declaration REJECTED by PRE_APPROVER;The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Payment Handled';declaration 101989:5.32 days;"{""declaration 101989"":459359000,""declaration 102019"":443575000,""declaration 86620"":1220703000,""declaration 86708"":452888000,""declaration 86720"":1474395000,""declaration 86901"":446039000,""declaration 87187"":198276000,""declaration 87233"":521420000,""declaration 87607"":890834000,""declaration 87652"":793640000,""declaration 87939"":529633000,""declaration 88034"":524326000,""declaration 88221"":798196000,""declaration 88262"":264049000,""declaration 88401"":712316000,""declaration 88445"":279136000,""declaration 88473"":631470000,""declaration 89100"":279115000,""declaration 89251"":546342000,""declaration 89301"":979003000,""declaration 89425"":970248000,""declaration 89557"":544592000,""declaration 89862"":522057000,""declaration 90029"":602215000,""declaration 90044"":542388000,""declaration 90098"":552110000,""declaration 90258"":950971000,""declaration 90270"":529610000,""declaration 90400"":908126000,""declaration 90417"":624227000,""declaration 90530"":null,""declaration 90559"":null,""declaration 90603"":376718000,""declaration 90629"":1312243000,""declaration 90807"":275990000,""declaration 90867"":290681000,""declaration 91068"":1209991000,""declaration 91110"":1235086000,""declaration 91316"":617512000,""declaration 91363"":606371000,""declaration 91384"":null,""declaration 91661"":284877000,""declaration 91794"":285975000,""declaration 91802"":550711000,""declaration 91967"":265537000,""declaration 91975"":266092000,""declaration 92270"":373843000,""declaration 92688"":198219000,""declaration 92892"":284415000,""declaration 92950"":715302000,""declaration 93041"":null,""declaration 93104"":459574000,""declaration 93324"":612864000,""declaration 93750"":805373000,""declaration 93767"":284166000,""declaration 93817"":551012000,""declaration 93864"":976923000,""declaration 94017"":289579000,""declaration 94220"":639340000,""declaration 94228"":286014000,""declaration 94260"":635207000,""declaration 94345"":537039000,""declaration 94554"":null,""declaration 94660"":633108000,""declaration 94681"":5552238000,""declaration 94782"":null,""declaration 94811"":2102610000,""declaration 94937"":null,""declaration 94992"":524488000,""declaration 95120"":633122000,""declaration 95141"":782692000,""declaration 95157"":null,""declaration 95317"":1049126000,""declaration 95350"":null,""declaration 95995"":14532346000,""declaration 96111"":303331000,""declaration 96366"":530697000,""declaration 96379"":1489629000,""declaration 96403"":531319000,""declaration 96543"":286021000,""declaration 96576"":544175000}"
Minimum time for Payment Handled in variants that follow the path Declaration SUBMITTED by EMPLOYEE → Declaration APPROVED by PRE_APPROVER → Declaration FINAL_APPROVED by SUPERVISOR → Request Payment → Payment Handled;The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled';1.06 days;
Average time it takes Payment Handled to be done after Request Payment in cases that never encountered Declaration REJECTED by PRE_APPROVER;The average of the duration between activity 'Request Payment' and activity 'Payment Handled';3.57 days;
Total time from Declaration REJECTED by PRE_APPROVER to Payment Handled across all re-submitted cases that eventually reach Payment Handled;The sum of the duration between activity 'Declaration REJECTED by PRE_APPROVER' and activity 'Payment Handled';1524.93 days;
Average cycle time of Payment Handled in variants that include a loop caused by Declaration REJECTED by PRE_APPROVER versus variants without loops;The average of the duration between activity 'Payment Handled' and the end of case where activity 'Declaration REJECTED by PRE_APPROVER occurs;0.00 seconds;
Time from Request Payment to Payment Handled in cases where the prior approval path involved Declaration APPROVED by PRE_APPROVER, compared to paths involving Declaration APPROVED by ADMINISTRATION;The average of the duration between activity 'Request Payment' and activity 'Payment Handled';3.70 days;
Minimum time between Declaration SUBMITTED by EMPLOYEE (after a rejection by PRE_APPROVER) and Payment Handled;The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Payment Handled';3.38 days;
Total resolution time of Payment Handled in cases that originated from domestic declarations (inferred from absence of pre-approval steps) versus those requiring full approval chains including PRE_APPROVER;The average of the duration between activity 'Payment Handled' and the end of case where activity 'Declaration APPROVED by PRE_APPROVER does not occur;1.63 days;
