Name;Metric;Value;Agrupation
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by BUDGET OWNER;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';4.51 days;
Average time between Declaration APPROVED by ADMINISTRATION and Declaration APPROVED by BUDGET OWNER;The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';2.20 days;
Average time it takes Declaration APPROVED by BUDGET OWNER to be executed after Declaration APPROVED by ADMINISTRATION;The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';2.20 days;
Total time spent in Declaration APPROVED by BUDGET OWNER across all process instances where it occurs;The sum of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;27251.08 days;
Minimum time between Declaration APPROVED by ADMINISTRATION and Declaration APPROVED by BUDGET OWNER;The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';18.00 seconds;
Average duration of Declaration APPROVED by BUDGET OWNER compared to the duration of Declaration APPROVED by PRE_APPROVER;The average of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;9.71 days;
Average time from Declaration APPROVED by BUDGET OWNER to Declaration FINAL_APPROVED by SUPERVISOR;The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';3.01 days;
Total elapsed time between Declaration APPROVED by BUDGET OWNER and Request Payment;The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Request Payment';17201.95 days;
Minimum time it takes Declaration APPROVED by BUDGET OWNER to be completed after case creation;The minimum of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;21.12 hours;
Average cycle time of Declaration APPROVED by BUDGET OWNER in variants that include rejections versus variants without rejections;The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and the end of case where activity 'Declaration REJECTED by ADMINISTRATION occurs;11.14 days;
Total time from Declaration SUBMITTED by EMPLOYEE to Declaration APPROVED by BUDGET OWNER in cases that required multiple submissions due to prior rejections;The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';3660.16 days;
Minimum time from Declaration APPROVED by ADMINISTRATION to Declaration APPROVED by BUDGET OWNER in high-frequency variants (e.g., top 3 most frequent variants containing this activity);The minimum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';18.00 seconds;
Average waiting time before Declaration APPROVED by BUDGET OWNER starts, measured from the completion of Declaration APPROVED by ADMINISTRATION;The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';2.20 days;
Average time it takes Declaration APPROVED by BUDGET OWNER to be performed in domestic reimbursement claims versus pre-paid travel cost requests;The average of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;9.71 days;
Total resolution time of Declaration APPROVED by BUDGET OWNER in cases that eventually lead to Payment Handled versus cases that end in rejection;The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and the end of case where activity 'Payment Handled occurs;27003.57 days;
Average time between Declaration APPROVED by BUDGET OWNER and Declaration FINAL_APPROVED by SUPERVISOR compared to the time between Declaration APPROVED by ADMINISTRATION and Declaration FINAL_APPROVED by SUPERVISOR in paths skipping the budget owner;The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';3.01 days;
Minimum cycle time of Declaration APPROVED by BUDGET OWNER in variants involving the director’s approval (if implicitly present) versus standard approval paths;The minimum of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;21.12 hours;
Average duration of Declaration APPROVED by BUDGET OWNER when preceded by a rejection from ADMINISTRATION versus when it follows a clean approval path;The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and the end of case where activity 'Declaration REJECTED by ADMINISTRATION occurs;11.14 days;
Total time from case start to Declaration APPROVED by BUDGET OWNER in university-wide 2018 data versus department-limited 2017 data;The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';12645.83 days;
Average time between Declaration APPROVED by BUDGET OWNER and the subsequent activity, grouped by year (2017 vs 2018);"ERROR: computing metric {'begin': activity == 'Declaration APPROVED by BUDGET OWNER'"", 'end': '', 'aggregation': 'average', 'group_by': 'time:timestamp'}""";;
