Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Declaration REJECTED by EMPLOYEE' before 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Number of 'Declaration REJECTED by EMPLOYEE' that are not dismissed,Number of 'Declaration REJECTED by EMPLOYEE' activities,1365.0,
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',0.09,
Percentage of 'Declaration SUBMITTED by EMPLOYEE' that are followed by 'Declaration REJECTED by EMPLOYEE',Percentage of 'Declaration SUBMITTED by EMPLOYEE' out of all cases,0.99,
Number of 'Declaration REJECTED by EMPLOYEE' w.r.t the 'Request Payment',Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Request Payment' occurs,1047.0,
Percentage of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by PRE_APPROVER',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER',1.0,
Percentage of 'Declaration REJECTED by EMPLOYEE' that are not eventually performed,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Percentage of 'Declaration REJECTED by EMPLOYEE' with amounts below 100 euros,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.1,
Ratio of 'Declaration REJECTED by EMPLOYEE' over 'Declaration APPROVED by ADMINISTRATION',Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,1009.0,
Number of 'Declaration REJECTED by EMPLOYEE' that occurs in each variants,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'concept:name'}",,
Percentage of 'Declaration REJECTED by EMPLOYEE' done by 'STAFF MEMBER',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,,
Percentage of 'Declaration REJECTED by EMPLOYEE' that are rejected and later 'Declaration APPROVED by ADMINISTRATION',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Number of 'Declaration REJECTED by EMPLOYEE' that occurs in a month,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'month'}",,
Average number of 'Declaration REJECTED by EMPLOYEE' that are followed by 'Declaration SUBMITTED by EMPLOYEE',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by EMPLOYEE',0.13,
Percentage of 'Declaration REJECTED by EMPLOYEE' in which the 'costs for a travel are reimbursed',the average of the function base > 0 where base is the number of times `case:DeclarationNumber` == 1 filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration REJECTED by EMPLOYEE',0.0,
Percentage of 'Declaration REJECTED by EMPLOYEE' by each 'RESOURCE' and 'concept:name',"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'org:resource,concept:name'}",,
Percentage of 'Declaration REJECTED by EMPLOYEE' after a 'Declaration REJECTED by ADMINISTRATION',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Total 'Declaration REJECTED by EMPLOYEE' performed by 'STAFF MEMBER',Number of 'Declaration REJECTED by EMPLOYEE' activities == 'STAFF MEMBER' where ma is the last value of org:role,,
Percentage of 'Declaration REJECTED by EMPLOYEE' that precedes the activity 'Declaration SUBMITTED by EMPLOYEE' in the variant 'Declaration SUBMITTED by EMPLOYEE -> Declaration APPROVED by ADMINISTRATION -> Declaration FINAL_APPROVED by SUPERVISOR -> Request Payment -> Payment Handled',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Number of 'Declaration REJECTED by EMPLOYEE' performed by 'SYSTEM',Number of 'Declaration REJECTED by EMPLOYEE' activities == 'SYSTEM' where ma is the last value of org:resource,1046.0,
Average number of 'Declaration REJECTED by EMPLOYEE' that are preceded by 'Declaration APPROVED by ADMINISTRATION',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by EMPLOYEE',0.13,
Percentage of 'Declaration REJECTED by PRE_APPROVER' that are not eventually followed by 'Declaration REJECTED by EMPLOYEE',Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases,0.01,
Percentage of 'Declaration REJECTED by EMPLOYEE' in which the request is sent for approval to the travel administration,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Percentage of 'Declaration REJECTED by EMPLOYEE' that are not eventually performed in a year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year'}",,
Percentage of 'Declaration REJECTED by EMPLOYEE' after 'Declaration REJECTED by PRE_APPROVER',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Number of 'Declaration REJECTED by EMPLOYEE' related to domestic trips,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' that are preceded by 'Declaration REJECTED by EMPLOYEE',Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases,0.96,
Percentage of 'Declaration REJECTED by EMPLOYEE' with appeal,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.12,
Number of 'Declaration REJECTED by EMPLOYEE' related to declaration documents,Number of 'Declaration REJECTED by EMPLOYEE' activities,1365.0,
Percentage of 'Request Payment' that are preceded by 'Declaration REJECTED by EMPLOYEE',Percentage of 'Request Payment' out of all cases,0.96,
