Name;Metric;Value;Agrupation
Average duration of 'Queued + Awaiting Assignment' before transitioning to 'Accepted + In Progress';The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';8.69 days;
Total duration of all 'Queued + Awaiting Assignment' activities within a case;The sum of the duration between activity Queued + Awaiting Assignment and the end of the case;76982.64 days;
Minimum duration of 'Queued + Awaiting Assignment' across all cases;The minimum of the duration between activity Queued + Awaiting Assignment and the end of the case;16.00 seconds;
Average duration from 'Queued + Awaiting Assignment' to 'Completed + In Call' compared to 'Queued + Awaiting Assignment' to 'Completed + Resolved';The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + In Call';12.22 days;
Total duration of 'Queued + Awaiting Assignment' for cases that end with 'Completed + In Call';The sum of the duration between activity 'Queued + Awaiting Assignment' and the end of case where activity 'Completed + In Call occurs;819.65 days;
Minimum duration from 'Queued + Awaiting Assignment' to 'Accepted + In Progress' across cases with high impact products;The minimum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';2.00 seconds;
Average duration from 'Queued + Awaiting Assignment' to 'Accepted + In Progress' grouped by country;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';0:4.61 days;"{""0"":398696680,""SE"":88316852,""au"":280117823,""be"":1054390527,""br"":387513117,""ca"":242236200,""cl"":1114297000,""cn"":439074989,""de"":9381281000,""fr"":1099168414,""gb"":816381157,""in"":514372692,""jp"":917981857,""kr"":176110357,""my"":164441833,""nl"":14338462758,""pe"":null,""pl"":618767914,""ru"":398182303,""se"":509157261,""th"":66030000,""tr"":83039000,""us"":300474139}"
Total duration of 'Queued + Awaiting Assignment' in cases involving 'PROD582';The sum of the duration between activity Queued + Awaiting Assignment and the end of the case;1084.49 days;
Duration of 'Queued + Awaiting Assignment' in the longest variant path ending with 'Completed + Closed';the maximum of the duration between the first time instant when `ACTIVITY` == 'Queued + Awaiting Assignment' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x000001A843391A90> - AppliesTo.PROCESS filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Completed + Closed';771.32 days;
Average duration from 'Queued + Awaiting Assignment' to 'Accepted + In Progress' in cases resolved within the same day;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';8.69 days;
Minimum duration of 'Queued + Awaiting Assignment' in cases exceeding average resolution time;The minimum of the duration between activity Queued + Awaiting Assignment and the end of the case;16.00 seconds;
Total duration of 'Queued + Awaiting Assignment' in cases initiated by 'V30' group resources;The sum of the duration between activity Queued + Awaiting Assignment and the end of the case;460.02 days;
Average duration from 'Queued + Awaiting Assignment' to the next activity for each unique variant;the average of the duration between the first time instant when `ACTIVITY` == 'Queued + Awaiting Assignment' and the last time instant when `ACTIVITY` != 'Queued + Awaiting Assignment';5.07 days;
Duration of 'Queued + Awaiting Assignment' before transitioning to any 'Accepted' status activity;The sum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + In Progress';23641.42 days;
Duration of 'Queued + Awaiting Assignment' in cases with 'Medium' impact compared to those with 'High' impact;The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Queued + Awaiting Assignment';Medium:4.10 days;"{""Medium"":354623757}"
