Name;Metric;Value;Agrupation
Average time from 'Accepted + Assigned' to 'Completed + In Call';The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Average resolution time of 'Accepted + Assigned' cases;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.66 days;
Total time for 'Accepted + Assigned' to transition to 'Accepted + In Progress';The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';19282.64 days;
Minimum time from 'Accepted + Assigned' to 'Completed + Resolved';The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';33.00 seconds;
Average time it takes 'Accepted + Assigned' to be followed by 'Queued + Awaiting Assignment';The average of the duration between activity 'Accepted + Assigned' and activity 'Queued + Awaiting Assignment';9.11 days;
Total resolution time of cases starting with 'Accepted + Assigned' and ending with 'Completed + Closed';The sum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed';34764.42 days;
Minimum time it takes from 'Accepted + Assigned' to 'Accepted + Wait - User';The minimum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - User';46.00 seconds;
Average time for 'Accepted + Assigned' before transitioning to any 'Completed' status;The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';14.65 days;
Total time for 'Accepted + Assigned' activities across all cases;The sum of the duration between activity Accepted + Assigned and the end of the case;34941.92 days;
Average time from 'Accepted + Assigned' to 'Accepted + Wait - Implementation' considering all variants;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - Implementation';16.15 days;
Minimum resolution time of 'Accepted + Assigned' in cases with 'High' impact;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';3.78 minutes;
Average time from 'Accepted + Assigned' to 'Completed + In Call' in cases ending with 'Completed + Closed';The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + In Call';30.00 seconds;
Total time it takes 'Accepted + Assigned' to transition to 'Accepted + Wait - Vendor' in the most frequent process variant;The sum of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - Vendor';483.00 days;
Minimum time for 'Accepted + Assigned' to transition to 'Completed + Resolved' in cases with 'Medium' impact;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Completed + Resolved';2.72 minutes;
Average time it takes for 'Accepted + Assigned' to be followed by 'Accepted + Wait - Customer' in the log;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + Wait - Customer';11.87 days;
Average time for 'Accepted + Assigned' before it leads to any 'Accepted' status in subsequent activities;The average of the duration between activity 'Accepted + Assigned' and activity 'Accepted + In Progress';9.09 days;
Minimum time it takes 'Accepted + Assigned' to transition to 'Queued + Awaiting Assignment' in the least frequent process variant;The minimum of the duration between activity 'Accepted + Assigned' and activity 'Queued + Awaiting Assignment';8.00 seconds;
