Name;Metric;Value;Agrupation
Average duration of 'Accepted + Wait - Vendor' before transitioning to 'Completed + Resolved';The average of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Resolved';13.14 days;
Average duration from 'Accepted + In Progress' to 'Accepted + Wait - Vendor';The average of the duration between activity 'Accepted + In Progress' and activity 'Accepted + Wait - Vendor';5.42 days;
Total duration of 'Accepted + Wait - Vendor' across all cases;The sum of the duration between activity Accepted + Wait - Vendor and the end of the case;4435.95 days;
Minimum duration of 'Accepted + Wait - Vendor' before any subsequent activity;The minimum of the duration between activity Accepted + Wait - Vendor and the end of the case;1.23 minutes;
Total duration from 'Accepted + Wait - Vendor' to 'Completed + Closed' in cases where 'Completed + In Call' occurs before 'Completed + Closed';The sum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Closed';16.45 hours;
Minimum duration from 'Accepted + Wait - Vendor' to 'Completed + Resolved' in the fastest resolved cases;The minimum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Resolved';1.20 minutes;
Average duration of 'Accepted + Wait - Vendor' in cases with more than one occurrence of this activity;The average of the duration between activity 'Accepted + Wait - Vendor' and the end of case where activity 'Accepted + Wait - Vendor occurs;17.82 days;
Total duration of 'Accepted + Wait - Vendor' in cases leading to 'Completed + Cancelled';The sum of the duration between activity 'Accepted + Wait - Vendor' and activity 'Completed + Cancelled';;
Average duration between 'Accepted + Wait - Vendor' and the next activity for all variants where 'Accepted + Wait - Vendor' is followed by 'Accepted + In Progress';The average of the duration between activity 'Accepted + Wait - Vendor' and activity 'Accepted + In Progress';14.45 days;
Duration of 'Accepted + Wait - Vendor' in the variant with the highest performance;the maximum of the duration between the first time instant when `ACTIVITY` == 'Accepted + Wait - Vendor' and the last time instant when <ppinot4py.model.states.RuntimeState object at 0x000001A843391A90> - AppliesTo.PROCESS;364.39 days;
Duration of 'Accepted + Wait - Vendor' in the variant with the lowest performance;The minimum of the duration between activity Accepted + Wait - Vendor and the end of the case;1.23 minutes;
Comparison of average duration of 'Accepted + Wait - Vendor' in cases with 'Completed + In Call' against cases without;The average of the duration between activity 'Accepted + Wait - Vendor' and the end of case where activity 'Completed + In Call occurs;16.45 hours;
Average elapsed time before 'Accepted + Wait - Vendor' following 'Queued + Awaiting Assignment';The average of the duration between activity 'Queued + Awaiting Assignment' and activity 'Accepted + Wait - Vendor';6.48 days;
Total elapsed time of 'Accepted + Wait - Vendor' in the top 5 longest cases;The sum of the duration between activity Accepted + Wait - Vendor and the end of the case;4435.95 days;
