Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of SW-Awaiting AE Assignment out of all activities,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'concept:name'}",,
Frequency of SW-Awaiting AE Assignment,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'concept:name'}",,
Percentage of SW-Awaiting AE Assignment before SW-Initial Reviewer Selection,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Initial Reviewer Selection',0.6,
Percentage of SW-Awaiting AE Assignment followed by SW-Initial Reviewer Selection,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Initial Reviewer Selection',0.6,
Number of SW-Awaiting AE Assignment that are preceded by SW-Checklist Completed,Number of 'SW-Awaiting AE Assignment' activities for cases where activity 'SW-Checklist Completed' occurs,58,
Percentage of SW-Awaiting AE Assignment that are not dismissed,Percentage of 'SW-Awaiting AE Assignment' out of all cases where 'dismissed' does not happen,0.61,
Percentage of SW-Awaiting AE Assignment out of all SW-EIC Reject,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-EIC Reject',0.79,
Number of SW-Awaiting AE Assignment grouped by case:concept:name,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'total', 'group_by': 'concept:name'}",,
Percentage of SW-Awaiting AE Assignment followed by SW-Reviewer Agreed,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Reviewer Agreed',0.52,
Number of SW-Awaiting AE Assignment in relation to SW-Reviewer Agreed,Number of 'SW-Awaiting AE Assignment' activities for cases where activity 'SW-Reviewer Agreed' occurs,24,
Percentage of SW-Awaiting AE Assignment done after SW-Checklist Completed,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-Checklist Completed',0.7,
Average number of SW-Awaiting AE Assignment,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'average', 'group_by': 'concept:name'}",,
Percentage of SW-Awaiting AE Assignment with an increment,Percentage of 'SW-Awaiting AE Assignment' out of all 'increment',,
Percentage of SW-Awaiting AE Assignment with appeal,Percentage of 'SW-Awaiting AE Assignment' out of all 'appeal',,
Percentage of SW-Awaiting AE Assignment with penalty,Percentage of 'SW-Awaiting AE Assignment' out of all 'penalty',,
Occasions how often the SW-Awaiting AE Assignment is performed,Frequency of activity 'SW-Awaiting AE Assignment',57,
The ratio of SW-Awaiting AE Assignment that are not eventually performed,the average of the number of times `ACTIVITY` == 'SW-Awaiting AE Assignment' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` != 'performed',0.62,
Percentage of SW-Awaiting AE Assignment in variants leading to SW-EIC Major Revision,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-EIC Major Revision',0.27,
Percentage of SW-Awaiting AE Assignment in variants leading to SW-EIC Reject,Percentage of 'SW-Awaiting AE Assignment' out of all 'SW-EIC Reject',0.79,
Number of times SW-Awaiting AE Assignment is performed in variants involving SW-Reviewer Agreed,Number of 'SW-Awaiting AE Assignment' activities for cases where activity 'SW-Reviewer Agreed' occurs,24,
Ratio of SW-Awaiting AE Assignment over SW-Reviewer Agreed,the average of the number of times `ACTIVITY` == 'SW-Awaiting AE Assignment' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-Reviewer Agreed',0.52,
Percentage of SW-Awaiting AE Assignment in the review process of scientific papers,Percentage of 'SW-Awaiting AE Assignment' out of all 'review process',,
Percentage of SW-Awaiting AE Assignment in variants with high performance values,Percentage of 'SW-Awaiting AE Assignment' out of all 'high performance values',,
Number of SW-Awaiting AE Assignment made per year in the review process,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'total', 'group_by': 'year'}",,
Average number of SW-Awaiting AE Assignment in a month in the review process,"ERROR: computing metric {'count': ""activity == 'SW-Awaiting AE Assignment'"", 'aggregation': 'average', 'group_by': 'month'}",,
Total SW-Awaiting AE Assignment done by SYSTEM,Number of 'SW-Awaiting AE Assignment' activities == 'SYSTEM' where ma is the last value of performer,54,
Total SW-Awaiting AE Assignment performed by SYSTEM,Number of 'SW-Awaiting AE Assignment' activities == 'SYSTEM' where ma is the last value of performer,54,
Fraction of SW-Awaiting AE Assignment that are dismissed in the review process,Percentage of 'SW-Awaiting AE Assignment' out of all 'dismissed',,
Ratio of SW-Awaiting AE Assignment over SW-EIC Reject in the review process,the average of the number of times `ACTIVITY` == 'SW-Awaiting AE Assignment' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'SW-EIC Reject',0.82,
