Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time for incidents marked as \Completed + Closed\,The average of the duration between the start of the case and activity 'Completed + Closed',"16 days, 2:12:02.350018",
Median time from \Accepted + In Progress\ to \Completed + Closed\,"ERROR: computing metric {'begin': ""activity == 'Accepted + In Progress'"", 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'median', 'filter': ''}",,
Average time difference between \Completed + Resolved\ and \Completed + Closed\,The average of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed',"6 days, 5:09:22.288841",
Total time spent in \Completed + Closed\ across all cases,The sum of the duration between the start of the case and activity 'Completed + Closed',"89695 days, 2:26:19",
Longest time from \Queued + Awaiting Assignment\ to \Completed + Closed\,The maximum of the duration between activity 'Queued + Awaiting Assignment' and activity 'Completed + Closed',"771 days, 7:40:27",
Shortest time from \Accepted + Wait - User\ to \Completed + Closed\,The minimum of the duration between activity 'Accepted + Wait - User' and activity 'Completed + Closed',0:00:15,
Average time from first activity to \Completed + Closed\ in a case,The average of the duration between the start of the case and activity 'Completed + Closed',"16 days, 2:12:02.350018",
Total resolution time for \Completed + Closed\ incidents in VINST system,The sum of the duration between the beginning of the case and activity 'Completed + Closed' for cases where activity 'Completed + Closed' occurs,,
Average time from \Accepted + Assigned\ to \Completed + Closed\,The average of the duration between activity 'Accepted + Assigned' and activity 'Completed + Closed',"19 days, 5:43:47.930825",
Time variance for \Completed + Closed\ across different product types,"ERROR: computing metric {'begin': '', 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'variance', 'group_by': 'product', 'filter': ''}",,
Average time from \Accepted + Wait - Implementation\ to \Completed + Closed\,The average of the duration between activity 'Accepted + Wait - Implementation' and activity 'Completed + Closed',"17 days, 22:53:15.949367",
Median time from \Accepted + Wait - Vendor\ to \Completed + Closed\,"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait - Vendor'"", 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'median', 'filter': ''}",,
Total elapsed time for incidents before reaching \Completed + Closed\ status,The sum of the duration between the start of the case and activity 'Completed + Closed',"89695 days, 2:26:19",
Average time from \Accepted + In Progress\ through any \Queued + Awaiting Assignment\ to \Completed + Closed\,The average of the duration between activity 'Accepted + In Progress' and activity 'Completed + Closed',"17 days, 8:58:34.077441",
Average time from \Accepted + Wait - Customer\ to \Completed + Closed\,The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Closed',"16 days, 13:51:48.011905",
Distribution of time to \Completed + Closed\ across different organization countries,"ERROR: computing metric {'begin': '', 'end': ""activity == 'Completed + Closed'"", 'aggregation': 'distribution', 'group_by': 'organization country', 'filter': ''}",,
Comparison of average resolution times between \Completed + Resolved\ and \Completed + Closed\,The average of the duration between activity 'Completed + Resolved' and activity 'Completed + Closed',"6 days, 5:09:22.288841",
Time from \Completed + In Call\ to \Completed + Closed\ for incidents requiring customer calls,The average of the duration between activity 'Completed + In Call' and activity 'Completed + Closed',"12 days, 10:53:36.649254",
Average handling time for incidents before marked as \Completed + Closed\,The average of the duration between the start of the case and activity 'Completed + Closed',"16 days, 2:12:02.350018",
