Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Accepted + Wait - Vendor' leading to 'Completed + Resolved',Frequency of activity 'Accepted + Wait - Vendor' for cases where activity 'Completed + Resolved' occurs,249,
Percentage of 'Accepted + Wait - Vendor' out of all 'Accepted + In Progress',Percentage of 'Accepted + Wait - Vendor' out of all 'Accepted + In Progress',0.03,
Number of 'Accepted + Wait - Vendor' that are followed by 'Completed + In Call',Number of 'Accepted + Wait - Vendor' activities for cases where activity 'Completed + In Call' occurs,1,
Percentage of 'Accepted + Wait - Vendor' from all 'Queued + Awaiting Assignment',Percentage of 'Accepted + Wait - Vendor' out of all 'Queued + Awaiting Assignment',0.04,
Frequency of 'Accepted + Wait - Vendor' in relation to 'Completed + Closed',Frequency of activity 'Accepted + Wait - Vendor' for cases where activity 'Completed + Closed' occurs,244,
Number of 'Accepted + Wait - Vendor' made per year,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Accepted + Wait - Vendor' that lead to 'Completed + Resolved' without being preceded by 'Accepted + In Progress',Percentage of 'Accepted + Wait - Vendor' out of all 'Completed + Resolved',0.04,
Frequency of 'Accepted + Wait - Vendor' followed by any activity other than 'Completed + In Call',Frequency of activity 'Accepted + Wait - Vendor' for cases where activity 'Completed + In Call' does not occur,249,
Percentage of 'Accepted + Wait - Vendor' in cases with a high impact,Percentage of 'Accepted + Wait - Vendor' out of all cases,,
Number of times 'Accepted + Wait - Vendor' is performed before 'Queued + Awaiting Assignment',Number of 'Accepted + Wait - Vendor' activities for cases where activity 'Queued + Awaiting Assignment' occurs,242,
Percentage of 'Accepted + Wait - Vendor' occurrences in the most frequent process variant,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
Frequency of 'Accepted + Wait - Vendor' in relation to all activities performed in France,Frequency of activity 'Accepted + Wait - Vendor',0,
Percentage of 'Accepted + Wait - Vendor' followed by 'Completed + Resolved' in comparison to 'Accepted + Wait - User' followed by 'Completed + Resolved',Percentage of 'Accepted + Wait - Vendor' out of all 'Completed + Resolved',0.04,
Number of 'Accepted + Wait - Vendor' with performance above the average performance of all activities,"ERROR: computing metric {'count': ""activity == 'Accepted + Wait - Vendor'"", 'metric_condition': '> average', 'aggregation': 'total'}",,
"Percentage of 'Accepted + Wait - Vendor' leading to a change in product type (e.g., from PROD582 to another product)",Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
Frequency of 'Accepted + Wait - Vendor' as a starting activity in a case,Frequency of activity 'Accepted + Wait - Vendor',249,
Percentage of 'Accepted + Wait - Vendor' in cases that were completed within the same year as they were started,Percentage of 'Accepted + Wait - Vendor' out of all cases,0.03,
