Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration SUBMITTED by EMPLOYEE',Frequency of activity 'Declaration REJECTED by EMPLOYEE' for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs,1212,
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all rejection activities,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration REJECTED by EMPLOYEE',1.0,
Number of 'Declaration REJECTED by EMPLOYEE' that are preceded by 'Declaration APPROVED by ADMINISTRATION',Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by ADMINISTRATION' occurs,1009,
Percentage of 'Declaration REJECTED by EMPLOYEE' from all 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE',0.12,
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by ADMINISTRATION',Frequency of activity 'Declaration REJECTED by EMPLOYEE' for cases where activity 'Declaration REJECTED by ADMINISTRATION' occurs,841,
Percentage of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration APPROVED by ADMINISTRATION',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration APPROVED by ADMINISTRATION',0.11,
Number of 'Declaration REJECTED by EMPLOYEE' with amounts above 100 euros,Number of 'Declaration REJECTED by EMPLOYEE' activities > 100 where ma is the last value of case:Amount,433,
Percentage of 'Declaration REJECTED by EMPLOYEE' by 'STAFF MEMBER',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,,
Number of 'Declaration REJECTED by EMPLOYEE' made per year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Declaration REJECTED by EMPLOYEE' that lead to a new submission,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE',0.12,
Frequency of 'Declaration REJECTED by EMPLOYEE' in the process variants where 'Request Payment' is eventually performed,Frequency of activity 'Declaration REJECTED by EMPLOYEE' for cases where activity 'Request Payment' occurs,927,
Percentage of 'Declaration REJECTED by EMPLOYEE' in cases where the budget owner and supervisor are the same person,Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,,
Number of times 'Declaration REJECTED by EMPLOYEE' occurs in the most frequent process variant,Number of 'Declaration REJECTED by EMPLOYEE' activities,1365,
Percentage of 'Declaration REJECTED by EMPLOYEE' in relation to all activities performed by 'SYSTEM',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,0.09,
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by SUPERVISOR',Frequency of activity 'Declaration REJECTED by EMPLOYEE' for cases where activity 'Declaration REJECTED by SUPERVISOR' occurs,277,
Percentage of 'Declaration REJECTED by EMPLOYEE' in the total number of activities executed in 2018,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'year', 'filter': 'year == 2018'}",,
Percentage of 'Declaration REJECTED by EMPLOYEE' in the total number of rejections by 'STAFF MEMBER',Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases,,
