Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'SW-Awaiting Checklist Completion' followed by 'Original Manuscript Submission Confirmation',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'Original Manuscript Submission Confirmation' occurs,85,
Percentage of 'SW-Awaiting Checklist Completion' out of all activities in the event log,Percentage of 'SW-Awaiting Checklist Completion' out of all cases,0.91,
Number of times 'SW-Awaiting Checklist Completion' occurs before 'SW-Checklist Completed',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-Checklist Completed' occurs,82,
Percentage of 'SW-Awaiting Checklist Completion' followed by 'SW-Checklist Completed' out of all occurrences of 'SW-Awaiting Checklist Completion',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-Checklist Completed',1.0,
Frequency of 'SW-Awaiting Checklist Completion' in relation to 'SW-Reviewer Agreed',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-Reviewer Agreed' occurs,44,
Percentage of cases where 'SW-Awaiting Checklist Completion' leads to a 'SW-EIC Reject' decision,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Reject',0.97,
Number of variants including 'SW-Awaiting Checklist Completion' and ending with 'SW-EIC Accept' or 'SW-EIC Reject',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-EIC Accept' occurs,3,
Percentage of 'SW-Awaiting Checklist Completion' occurrences that are followed by 'Manuscript Export Succeeded' within the same case,Percentage of 'SW-Awaiting Checklist Completion' out of all 'Manuscript Export Succeeded',0.96,
Frequency of 'SW-Awaiting Checklist Completion' as the first activity in a case,Frequency of activity 'SW-Awaiting Checklist Completion',85,
Percentage of 'SW-Awaiting Checklist Completion' followed by any activity related to reviewer assignment or decision,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-AE Assign Reviewers',0.96,
Number of times 'SW-Awaiting Checklist Completion' is immediately followed by 'Plagiarism Originality Report Completed',Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'Plagiarism Originality Report Completed' occurs,83,
Percentage of 'SW-Awaiting Checklist Completion' in cases that require major revision compared to those that do not,Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Major Revision',0.93,
Frequency of 'SW-Awaiting Checklist Completion' in cases where 'SW-Reviewer Agreed' occurs more than once,Frequency of activity 'SW-Awaiting Checklist Completion' for cases where activity 'SW-Reviewer Agreed' occurs,44,
Percentage of 'SW-Awaiting Checklist Completion' in the top 3 most frequent paths leading to 'SW-EIC Major Revision',Percentage of 'SW-Awaiting Checklist Completion' out of all 'SW-EIC Major Revision',0.93,
