Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Declaration APPROVED by BUDGET OWNER' in cases with 'case:Amount' above the median case amount,"ERROR: computing metric {'count': ""activity == 'Declaration APPROVED by BUDGET OWNER'"", 'aggregation': 'total', 'filter': 'case:Amount > median'}",,
Percentage of \Request Payment\ followed by \Payment Handled\,Percentage of 'Payment Handled' out of all 'Request Payment',1.0,
Percentage of Declaration FINAL_APPROVED by SUPERVISOR by STAFF MEMBER,Percentage of 'Declaration FINAL_APPROVED by SUPERVISOR' out of all cases,,
Number of \Payment Handled\ with amounts above 100 euros,Number of 'Payment Handled' activities > 100 where ma is the last value of case:Amount,2304.0,
Frequency of \Declaration FINAL_APPROVED by SUPERVISOR\ leading to \Payment Handled\,Percentage of 'Payment Handled' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',1.0,
Percentage of \Payment Handled\ by \SYSTEM\,Percentage of 'Payment Handled' out of all cases,1.0,
Percentage of 'Declaration REJECTED by PRE_APPROVER' in cases that are eventually approved after re-submission,Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED after re-submission',,
Percentage of \Payment Handled\ out of all \Request Payment\,Percentage of 'Payment Handled' out of all 'Request Payment',1.0,
Frequency of 'Declaration APPROVED by PRE_APPROVER' in cases that are below the average case amount,"ERROR: computing metric {'count': ""activity == 'Declaration APPROVED by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'total', 'filter': 'case:Amount < average_case_amount'}",,
Ratio of \Payment Handled\ over \Declaration SUBMITTED by EMPLOYEE\,Percentage of 'Payment Handled' out of all 'Declaration SUBMITTED by EMPLOYEE',0.97,
Occasions how often \Payment Handled\ is performed after \Request Payment\,Frequency of activity 'Payment Handled' for cases where activity 'Request Payment' occurs,10037.0,
Percentage of 'Declaration REJECTED by MISSING' in cases with a total amount below the median case amount,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount < median'}",,
Number of \Declaration REJECTED by SUPERVISOR\ in cases with \case:Amount\ above the median of all cases,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by SUPERVISOR'"", 'aggregation': 'total', 'filter': 'case:Amount > median'}",,
Frequency of 'Declaration SAVED by EMPLOYEE' made per year,"ERROR: computing metric {'count': ""activity == 'Declaration SAVED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'year'}",,
Frequency of 'Declaration FOR_APPROVAL by PRE_APPROVER' per month,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by PRE_APPROVER'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of \Declaration REJECTED by PRE_APPROVER\ paths leading to \Payment Handled\,Percentage of 'Payment Handled' out of all 'Declaration REJECTED by PRE_APPROVER',0.89,
Frequency of \Payment Handled\ per month,"ERROR: computing metric {'count': ""activity == 'Payment Handled'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'month'}",,
Frequency of \Payment Handled\ in relation to total events in the log,Percentage of 'Payment Handled' out of all cases,0.96,
Percentage of \Declaration FOR_APPROVAL by SUPERVISOR\ that lead to a case being rejected,"ERROR: computing metric {'count': ""activity == 'Declaration FOR_APPROVAL by SUPERVISOR'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'Declaration REJECTED by PRE_APPROVER' or activity == 'Declaration REJECTED by ADMINISTRATION' or activity == 'Declaration REJECTED by SUPERVISOR' or activity == 'Declaration REJECTED by BUDGET OWNER'""}",,
Number of 'Declaration REJECTED by ADMINISTRATION' followed by any approval activity,Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'any approval activity' occurs,,
