Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time between 'Unmatched + Unmatched' and 'Completed + In Call',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Total time between 'Unmatched + Unmatched' and 'Completed + In Call',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + In Call',,
Average time it takes for 'Unmatched + Unmatched' to be resolved,The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',"2 days, 15:01:17",
Total time it takes for 'Unmatched + Unmatched' to be resolved,The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',"13 days, 3:06:25",
Average time from 'Unmatched + Unmatched' to 'Completed + Resolved',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',"2 days, 15:01:17",
Total time from 'Unmatched + Unmatched' to 'Completed + Resolved',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',"13 days, 3:06:25",
Average time from 'Unmatched + Unmatched' to 'Completed + Closed',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',"10 days, 2:19:37.800000",
Total time from 'Unmatched + Unmatched' to 'Completed + Closed',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',"50 days, 11:38:09",
Average time between 'Unmatched + Unmatched' and 'Accepted + In Progress',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',4:45:04,
Total time between 'Unmatched + Unmatched' and 'Accepted + In Progress',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Accepted + In Progress',23:45:20,
Average time between 'Unmatched + Unmatched' and 'Queued + Awaiting Assignment',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Queued + Awaiting Assignment',,
Total time between 'Unmatched + Unmatched' and 'Queued + Awaiting Assignment',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Queued + Awaiting Assignment',,
Average time for 'Unmatched + Unmatched' in variants containing 'Completed + In Call',The average of the duration between activity Unmatched + Unmatched and activity Completed + In Call for cases where activity Completed + In Call occurs,,
Total time for 'Unmatched + Unmatched' in variants containing 'Completed + In Call',The sum of the duration between activity Unmatched + Unmatched and activity Completed + In Call for cases where activity Completed + In Call occurs,,
Average time from 'Unmatched + Unmatched' to 'Completed + In Call' in variants containing 'Completed + In Call',The average of the duration between activity Unmatched + Unmatched and activity Completed + In Call for cases where activity Completed + In Call occurs,,
Total time from 'Unmatched + Unmatched' to 'Completed + In Call' in variants containing 'Completed + In Call',The sum of the duration between activity Unmatched + Unmatched and activity Completed + In Call for cases where activity Completed + In Call occurs,,
Average time from 'Unmatched + Unmatched' to 'Completed + Resolved' in variants containing 'Completed + In Call',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',,
Total time from 'Unmatched + Unmatched' to 'Completed + Resolved' in variants containing 'Completed + In Call',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Resolved',,
Average time from 'Unmatched + Unmatched' to 'Completed + Closed' in variants containing 'Completed + In Call',The average of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',,
Total time from 'Unmatched + Unmatched' to 'Completed + Closed' in variants containing 'Completed + In Call',The sum of the duration between activity 'Unmatched + Unmatched' and activity 'Completed + Closed',,
