Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Accepted + Wait - Customer' to 'Completed + In Call',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0 days 00:15:32,
Average time from 'Accepted + Wait - Customer' to 'Completed + Resolved',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + Resolved',11 days 02:45:35.244186,
Average time until 'Accepted + Wait - Customer' is performed,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',8 days 14:33:58.139535,
Average time for 'Accepted + Wait - Customer',The average of the duration between activity Accepted + Wait - Customer and the end of the case,16 days 06:50:39.465116,
Average waiting time to the 'Accepted + Wait - Customer',The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',8 days 14:33:58.139535,
Average time it takes 'Accepted + Wait - Customer' after the execution of 'Completed + In Call',The average of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - Customer',0 days 00:00:15,
Average time it takes the 'Accepted + Wait - Customer' to be done,The average of the duration between the start of the case and activity 'Accepted + Wait - Customer',8 days 14:33:58.139535,
Total time from 'Accepted + Wait - Customer' to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0 days 00:15:32,
Total time until 'Accepted + Wait - Customer' is performed,The sum of the duration between the start of the case and activity 'Accepted + Wait - Customer',740 days 04:41:20,
Total time for 'Accepted + Wait - Customer',The sum of the duration between activity Accepted + Wait - Customer and the end of the case,1400 days 12:36:34,
Total waiting time to the 'Accepted + Wait - Customer',The sum of the duration between the start of the case and activity 'Accepted + Wait - Customer',740 days 04:41:20,
Total time it takes 'Accepted + Wait - Customer' after the execution of 'Completed + In Call',The sum of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - Customer',0 days 00:00:15,
Total time it takes the 'Accepted + Wait - Customer' to be done,The sum of the duration between the start of the case and activity 'Accepted + Wait - Customer',740 days 04:41:20,
Minimum time from 'Accepted + Wait - Customer' to 'Completed + In Call',The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0 days 00:15:32,
Minimum time until 'Accepted + Wait - Customer' is performed,The minimum of the duration between the start of the case and activity 'Accepted + Wait - Customer',0 days 00:01:56,
Minimum time for 'Accepted + Wait - Customer',The minimum of the duration between activity Accepted + Wait - Customer and the end of the case,0 days 09:00:01,
Minimum waiting time to the 'Accepted + Wait - Customer',The minimum of the duration between the start of the case and activity 'Accepted + Wait - Customer',0 days 00:01:56,
Minimum time it takes 'Accepted + Wait - Customer' after the execution of 'Completed + In Call',The minimum of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - Customer',0 days 00:00:15,
Minimum time it takes the 'Accepted + Wait - Customer' to be done,The minimum of the duration between the start of the case and activity 'Accepted + Wait - Customer',0 days 00:01:56,
The time between 'Accepted + Wait - Customer' and 'Completed + In Call',"ERROR: computing metric {'begin': ""activity == 'Accepted + Wait - Customer'"", 'end': ""activity == 'Completed + In Call'""}",,
Elapsed time between 'Accepted + Wait - Customer' and 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0 days 00:15:32,
Time until 'Accepted + Wait - Customer',The sum of the duration between the start of the case and activity 'Accepted + Wait - Customer',740 days 04:41:20,
Time from 'Accepted + Wait - Customer' to 'Completed + In Call',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Completed + In Call',0 days 00:15:32,
Time to 'Accepted + Wait - Customer' since 'Completed + In Call',The sum of the duration between activity 'Completed + In Call' and activity 'Accepted + Wait - Customer',0 days 00:00:15,
Time of 'Accepted + Wait - Customer',The sum of the duration between activity Accepted + Wait - Customer and the end of the case,1400 days 12:36:34,
'Accepted + Wait - Customer' Cycle Time,The sum of the duration between activity Accepted + Wait - Customer and the end of the case,1400 days 12:36:34,
Average time from 'Accepted + Wait - Customer' to 'Accepted + In Progress',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress',12 days 02:18:14.523810,
Average time from 'Accepted + Wait - Customer' to 'Queued + Awaiting Assignment',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Queued + Awaiting Assignment',9 days 18:36:56.166667,
Average time from 'Accepted + Wait - Customer' to 'Accepted + Wait - User',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - User',6 days 21:47:31.315789,
Average time from 'Accepted + Wait - Customer' to 'Accepted + Assigned',The average of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Assigned',9 days 07:37:52.533333,
Total time from 'Accepted + Wait - Customer' to 'Accepted + In Progress',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress',508 days 00:46:10,
Total time from 'Accepted + Wait - Customer' to 'Queued + Awaiting Assignment',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Queued + Awaiting Assignment',234 days 14:46:28,
Total time from 'Accepted + Wait - Customer' to 'Accepted + Wait - User',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - User',131 days 06:02:55,
Total time from 'Accepted + Wait - Customer' to 'Accepted + Assigned',The sum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Assigned',139 days 18:28:08,
Minimum time from 'Accepted + Wait - Customer' to 'Accepted + In Progress',The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + In Progress',0 days 00:01:24,
Minimum time from 'Accepted + Wait - Customer' to 'Queued + Awaiting Assignment',The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Queued + Awaiting Assignment',0 days 00:07:27,
Minimum time from 'Accepted + Wait - Customer' to 'Accepted + Wait - User',The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Wait - User',0 days 00:00:03,
Minimum time from 'Accepted + Wait - Customer' to 'Accepted + Assigned',The minimum of the duration between activity 'Accepted + Wait - Customer' and activity 'Accepted + Assigned',0 days 02:29:13,
