Name;Metric;Value;Agrupation
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by MISSING;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by MISSING';16.97 days;
Total time between Declaration FINAL_APPROVED by SUPERVISOR and Declaration REJECTED by MISSING;The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration REJECTED by MISSING';1018.49 days;
Minimum time it takes Declaration REJECTED by MISSING to be performed after Declaration FINAL_APPROVED by SUPERVISOR;The minimum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration REJECTED by MISSING';18.42 minutes;
Average time for Declaration REJECTED by MISSING grouped by case:BudgetNumber;The average of the duration between activity 'Declaration REJECTED by MISSING' and the end of case grouped by the last value of case:BudgetNumber;budget 86566:10.99 days;"{""budget 86566"":949298793}"
Total resolution time of Declaration REJECTED by MISSING compared to the average resolution time of Declaration REJECTED by PRE_APPROVER;The sum of the duration between activity Declaration REJECTED by MISSING and the end of the case;955.89 days;
Time from Declaration FINAL_APPROVED by SUPERVISOR to Declaration REJECTED by MISSING in variants that include re-submission loops;The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration REJECTED by MISSING';1018.49 days;
Average waiting time to the Declaration REJECTED by MISSING after the last approval step (e.g., Declaration FINAL_APPROVED by SUPERVISOR);The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration REJECTED by MISSING';11.98 days;
Elapsed time between Declaration REJECTED by MISSING and the subsequent Declaration SUBMITTED by EMPLOYEE in rework cycles;The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration SUBMITTED by EMPLOYEE';533.23 days;
Minimum time for Declaration REJECTED by MISSING in cases where the process restarts with Declaration SUBMITTED by EMPLOYEE within the same declaration number;The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration SUBMITTED by EMPLOYEE';3.05 minutes;
Time of Declaration REJECTED by MISSING in variants that do not involve pre-approver roles, compared to variants that do involve Declaration APPROVED by PRE_APPROVER;The sum of the duration between activity Declaration REJECTED by MISSING and the end of the case;955.89 days;
Average time it takes Declaration REJECTED by MISSING to occur after the initial submission, specifically in domestic travel reimbursement cases;The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by MISSING';16.97 days;
Total time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by MISSING in cases that skip the budget owner approval step;The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by MISSING';1476.80 days;
Cycle Time of Declaration REJECTED by MISSING in processes that end without a Request Payment activity;The average of the duration between activity 'Declaration REJECTED by MISSING' and the end of case where activity 'Request Payment does not occur;955.89 days;
Time between Declaration FINAL_APPROVED by SUPERVISOR and Declaration REJECTED by MISSING in university-wide 2018 data versus 2017 departmental data;The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Declaration REJECTED by MISSING';1018.49 days;
Minimum time until Declaration REJECTED by MISSING is performed in cases that later result in successful Payment Handled completion;The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Payment Handled';2.21 days;
