Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by SUPERVISOR,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by SUPERVISOR',4 days 15:31:58.871886,
Average time between Declaration REJECTED by SUPERVISOR and Declaration REJECTED by EMPLOYEE,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration REJECTED by EMPLOYEE',5 days 06:45:06.858696,
Average resolution time for Declaration REJECTED by SUPERVISOR,The average of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,14 days 21:33:11.042705,
Total time from Declaration REJECTED by SUPERVISOR to Declaration SUBMITTED by EMPLOYEE in rejected cases,The sum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',1897 days 10:59:21,
Minimum time it takes from Declaration REJECTED by SUPERVISOR to next Declaration SUBMITTED by EMPLOYEE,The minimum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',0 days 00:11:38,
Average time to re-submit after Declaration REJECTED by SUPERVISOR,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',8 days 16:53:40.004587,
Total resolution time of cases involving Declaration REJECTED by SUPERVISOR,The sum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,4186 days 08:24:43,
Average time from Declaration REJECTED by SUPERVISOR to Declaration APPROVED by ADMINISTRATION in subsequent submissions,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by ADMINISTRATION',8 days 00:41:35.456140,
Minimum time from Declaration REJECTED by SUPERVISOR to Declaration FINAL_APPROVED by SUPERVISOR in a corrected submission,The minimum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0 days 00:11:40,
Average handling time of Declaration REJECTED by SUPERVISOR before re-submission,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration SUBMITTED by EMPLOYEE',8 days 16:53:40.004587,
Total time for all activities to be completed after Declaration REJECTED by SUPERVISOR,The sum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,4186 days 08:24:43,
Average time from Declaration REJECTED by SUPERVISOR to Declaration APPROVED by PRE_APPROVER in subsequent process flows,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration APPROVED by PRE_APPROVER',7 days 07:02:18.600000,
Total time from Declaration REJECTED by SUPERVISOR to Payment Handled in cases where declarations are eventually approved,The sum of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Payment Handled',3411 days 12:14:19,
Average time for Declaration REJECTED by SUPERVISOR in cases leading to Declaration REJECTED by ADMINISTRATION,The average of the duration between activity 'Declaration REJECTED by SUPERVISOR' and activity 'Declaration REJECTED by ADMINISTRATION',35 days 08:24:48.181818,
Minimum resolution time of Declaration REJECTED by SUPERVISOR in cases successfully appealed,The minimum of the duration between activity Declaration REJECTED by SUPERVISOR and the end of the case,0 days 00:00:00,
