Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from Declaration SUBMITTED by EMPLOYEE to Declaration FINAL_APPROVED by SUPERVISOR,The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"4 days, 19:56:10.538034",
Average time between Declaration APPROVED by ADMINISTRATION and Declaration FINAL_APPROVED by SUPERVISOR,The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"3 days, 4:12:26.541851",
Total time from Declaration SUBMITTED by EMPLOYEE to Declaration FINAL_APPROVED by SUPERVISOR across all variants,The sum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"48644 days, 22:08:38",
Average time from Declaration FINAL_APPROVED by SUPERVISOR to Request Payment,The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment',"3 days, 7:02:46.683005",
Total time from Declaration FINAL_APPROVED by SUPERVISOR to Payment Handled,The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Payment Handled',"69495 days, 1:19:36",
Minimum time from Declaration SUBMITTED by EMPLOYEE to Declaration FINAL_APPROVED by SUPERVISOR,The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0:00:01,
Maximum time from Declaration SUBMITTED by EMPLOYEE to Declaration FINAL_APPROVED by SUPERVISOR,The maximum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',"362 days, 21:02:35",
Average time between Declaration FINAL_APPROVED by SUPERVISOR and Payment Handled in variants where Declaration APPROVED by BUDGET OWNER occurs,The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Payment Handled',"6 days, 17:59:10.810222",
Average time for Declaration FINAL_APPROVED by SUPERVISOR in variants where Declaration REJECTED by ADMINISTRATION occurs before approval,The average of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and the end of case where activity 'Declaration REJECTED by ADMINISTRATION occurs,"6 days, 19:25:30.790881",
Total time for Declaration FINAL_APPROVED by SUPERVISOR in variants ending with Payment Handled,The sum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Payment Handled',"69495 days, 1:19:36",
Minimum resolution time of Declaration FINAL_APPROVED by SUPERVISOR in variants with Declaration APPROVED by PRE_APPROVER,The minimum of the duration between activity Declaration FINAL_APPROVED by SUPERVISOR and the end of the case,"2 days, 1:18:07",
Maximum time from Declaration FINAL_APPROVED by SUPERVISOR to Request Payment across all variants,The maximum of the duration between activity 'Declaration FINAL_APPROVED by SUPERVISOR' and activity 'Request Payment',"308 days, 2:21:57",
