Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of \SW-Reviewer Declined\ out of all \SW-AE Assign Reviewers\,Percentage of 'SW-Reviewer Declined' out of all 'SW-AE Assign Reviewers',0.61,
Number of \SW-Reviewer Declined\,Number of 'SW-Reviewer Declined' activities,61.0,
Percentage of \SW-Reviewer Declined\ followed by \Reviewer Invitation Reminder 1\,Percentage of 'SW-Reviewer Declined' out of all 'Reviewer Invitation Reminder 1',0.62,
Number of \SW-Reviewer Declined\ that are preceded by \SW-AE Assign Reviewers\,Number of 'SW-Reviewer Declined' activities for cases where activity 'SW-AE Assign Reviewers' occurs,59.0,
Percentage of \SW-Reviewer Declined\ from all \SW-Reviewer Agreed\,Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Agreed',0.63,
Frequency of \SW-Reviewer Declined\ in the most common process variant,Frequency of activity 'SW-Reviewer Declined',29.0,
Percentage of \SW-Reviewer Declined\ in relation to \SW-Reviewer Unavailable\,Percentage of 'SW-Reviewer Declined' out of all 'SW-Reviewer Unavailable',0.75,
Number of times \SW-Reviewer Declined\ is performed per variant,Number of 'SW-Reviewer Declined' activities,61.0,
Percentage of \SW-Reviewer Declined\ followed by \Assign a Different Editor\,Percentage of 'SW-Reviewer Declined' out of all 'Assign a Different Editor',0.27,
Frequency of \SW-Reviewer Declined\ in relation to total activities in the event log,Percentage of 'SW-Reviewer Declined' out of all cases,0.31,
Percentage of \SW-Reviewer Declined\ out of all reviewer-related activities,Percentage of 'SW-Reviewer Declined' out of all 'SW-AE Assign Reviewers',0.61,
Number of \SW-Reviewer Declined\ grouped by month,"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of \SW-Reviewer Declined\ that lead to \SW-EIC Major Revision\,Percentage of 'SW-Reviewer Declined' out of all 'SW-EIC Major Revision',0.8,
Number of \SW-Reviewer Declined\ in relation to \SW-Reviewer No Response\,Number of 'SW-Reviewer Declined' activities for cases where activity 'SW-Reviewer No Response' occurs,19.0,
Percentage of \SW-Reviewer Declined\ in manuscripts leading to \SW-EIC Reject & Resubmit\,"ERROR: computing metric {'count': ""activity == 'SW-Reviewer Declined'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
