Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by ADMINISTRATION' compared to 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION';0.08;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' followed by 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.08;;B
Frequency of 'Declaration REJECTED by ADMINISTRATION' leading to 'Declaration REJECTED by EMPLOYEE';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by EMPLOYEE';0.69;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all rejection activities;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Declaration REJECTED by ADMINISTRATION' does not happen;0.08;;B
Number of 'Declaration REJECTED by ADMINISTRATION' with amounts above 100 euros;Number of 'Declaration REJECTED by ADMINISTRATION' activities > 100 where ma is the last value of case:Amount;327.0;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' by 'STAFF MEMBER';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;;;D
Frequency of 'Declaration REJECTED by ADMINISTRATION' in variants leading to 'Payment Handled';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Payment Handled';0.06;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' in the first quarter of the year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'month', 'filter': ""time:timestamp < '04-01' && time:timestamp >= '01-01'""}";;;C
Number of 'Declaration REJECTED by ADMINISTRATION' followed by 'Declaration APPROVED by BUDGET OWNER';Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration APPROVED by BUDGET OWNER' occurs;272.0;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' in cases with a budget number different than 'budget 86566';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;0.08;;B
Frequency of 'Declaration REJECTED by ADMINISTRATION' in cases leading to an increase in 'case:Amount';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases;0.06;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' in cases without 'Request Payment' activity;Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Request Payment' does not happen;0.08;;A
Number of 'Declaration REJECTED by ADMINISTRATION' in cases that were eventually paid;Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Payment Handled' occurs;721.0;;B
Frequency of 'Declaration REJECTED by ADMINISTRATION' followed by 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by PRE_APPROVER';0.0;;B
Percentage of 'Declaration REJECTED by ADMINISTRATION' in cases with more than one 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE';0.08;;B
