Name;Metric;Value;Agrupation;Column77
;ERROR: computing metric {};;;
Frequency of 'Declaration REJECTED by EMPLOYEE' compared to 'Declaration SUBMITTED by EMPLOYEE';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' out of all rejections;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': ""activity LIKE 'Declaration REJECTED by %'""}";;;C
Number of 'Declaration REJECTED by EMPLOYEE' that are followed by 'Declaration SUBMITTED by EMPLOYEE';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;1365;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' with amounts above 100 euros;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;0.16;;B
Frequency of 'Declaration REJECTED by EMPLOYEE' in relation to 'Declaration REJECTED by PRE_APPROVER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration REJECTED by PRE_APPROVER';1.0;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration APPROVED by ADMINISTRATION';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration APPROVED by ADMINISTRATION';0.11;;B
Number of 'Declaration REJECTED by EMPLOYEE' per month;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'aggregation': 'total', 'group_by': 'month'}";;;C
Percentage of 'Declaration REJECTED by EMPLOYEE' by STAFF MEMBER;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;STAFF MEMBER:0.63;"{""STAFF MEMBER"":0.6258205689,""SYSTEM"":0.0922035248}";B
Percentage of 'Declaration REJECTED by EMPLOYEE' by STAFF MEMBER;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases;SYSTEM:0.09;"{""STAFF MEMBER"":0.6258205689,""SYSTEM"":0.0922035248}";B
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases with 'Request Payment' as the final step;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Request Payment';0.09;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' in the first quarter of the year compared to the rest of the year;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'group_by': 'quarter'}";;;C
Number of 'Declaration REJECTED by EMPLOYEE' in cases that involve 'Declaration APPROVED by BUDGET OWNER';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration APPROVED by BUDGET OWNER' occurs;388;;A
Percentage of 'Declaration REJECTED by EMPLOYEE' in cases that were eventually paid;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Payment Handled';0.09;;A
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases with a total amount above the average case amount;"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by EMPLOYEE'"", 'metric_condition': '> 0', 'aggregation': 'percentage', 'filter': 'case:Amount > average'}";;;C
Percentage of 'Declaration REJECTED by EMPLOYEE' in cases that required director approval;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';0.09;;A
Number of 'Declaration REJECTED by EMPLOYEE' followed by 'Declaration REJECTED by PRE_APPROVER';Number of 'Declaration REJECTED by EMPLOYEE' activities for cases where activity 'Declaration REJECTED by PRE_APPROVER' occurs;86;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' in cases that did not require 'Declaration APPROVED by BUDGET OWNER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all cases where 'Declaration APPROVED by BUDGET OWNER' does not happen;0.12;;A
Frequency of 'Declaration REJECTED by EMPLOYEE' in cases that ended with 'Payment Handled' without prior 'Declaration APPROVED by PRE_APPROVER';Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Payment Handled';0.09;;B
Percentage of 'Declaration REJECTED by EMPLOYEE' in cases with more than one 'Declaration SUBMITTED by EMPLOYEE' action;Percentage of 'Declaration REJECTED by EMPLOYEE' out of all 'Declaration SUBMITTED by EMPLOYEE';0.12;;B
