Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Completed + Resolved\ leading to \Completed + Closed\,Frequency of activity 'Completed + Closed' for cases where activity 'Completed + Resolved' occurs,5574,
Percentage of \Completed + Closed\ out of all activities,Percentage of 'Completed + Closed' out of all cases,0.74,
Number of \Completed + Closed\ activities per month,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of \Completed + Closed\ activities that follow \Accepted + In Progress\,Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Ratio of \Completed + Closed\ over \Accepted + In Progress\,Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Frequency of \Completed + Closed\ in relation to \Completed + Resolved\,Frequency of activity 'Completed + Closed' for cases where activity 'Completed + Resolved' occurs,5574,
Percentage of \Completed + Closed\ followed by \Accepted + In Progress\,Percentage of 'Completed + Closed' out of all 'Accepted + In Progress',0.74,
Percentage of \Completed + Closed\ activities with Medium impact,Percentage of 'Completed + Closed' out of all cases,0.8,
Percentage of \Completed + Closed\ in the most common variant path,Percentage of 'Completed + Closed' out of all cases,0.74,
Ratio of \Completed + Closed\ over \Queued + Awaiting Assignment\,Percentage of 'Completed + Closed' out of all 'Queued + Awaiting Assignment',0.99,
Number of \Completed + Closed\ activities made per year,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of \Completed + Closed\ activities with High impact,Percentage of 'Completed + Closed' out of all cases,0.94,
Frequency of \Completed + Closed\ in cases with more than one occurrence of \Accepted + In Progress\,Frequency of activity 'Completed + Closed' for cases where activity 'Accepted + In Progress' occurs,5573,
Number of \Completed + Closed\ activities that are preceded by \Completed + Resolved\ within 24 hours,Frequency of activity 'Completed + Closed' for cases where activity 'Completed + Resolved' occurs,5574,
Percentage of \Completed + Closed\ activities that occur after \Accepted + Wait - Customer\,Percentage of 'Completed + Closed' out of all 'Accepted + Wait - Customer',0.98,
