Name;Metric;Value;Agrupation
Average time from SW-Reviewer Agreed to SW-Awaiting EIC Decision;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting EIC Decision';71.63 days;
Total time between SW-Reviewer Agreed and SW-Awaiting AE Recommendation;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Awaiting AE Recommendation';1617.84 days;
Average time it takes SW-Reviewer Agreed after the execution of SW-AE Assign Reviewers;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Average time between SW-Reviewer Agreed and the subsequent occurrence of SW-Reviewer Declined within the same case;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined';15.13 days;
Time from SW-Reviewer Agreed to SW-EIC Major Revision in variants where multiple revision cycles occur;The sum of the duration between activity SW-Reviewer Agreed and activity SW-EIC Major Revision for cases where activity SW-EIC Major Revision occurs;1189.41 days;
Elapsed time between SW-Reviewer Agreed and Manuscript Export Succeeded when SW-Reviewer Agreed precedes final acceptance;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'Manuscript Export Succeeded';;
Average time it takes SW-Reviewer Agreed to be followed by another SW-Reviewer Agreed in cases with multiple reviewers;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Agreed';14.18 days;
Minimum time between SW-AE Assign Reviewers and SW-Reviewer Agreed across all process variants;The minimum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';44.00 seconds;
Total time from Original Manuscript Submission Confirmation to SW-Reviewer Agreed in variants that include reviewer invitation reminders;The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Reviewer Agreed';1233.01 days;
Average time between SW-Reviewer Selection is now due and SW-Reviewer Agreed;The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-Reviewer Agreed';24.95 days;
Average cycle time of SW-Reviewer Agreed measured from its immediate predecessor activity (e.g., Reviewer Invitation Reminder 2 or SW-AE Assign Reviewers);The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Agreed';17.42 days;
Total time between SW-Reviewer Agreed and First Look Manuscript Submission Confirmation in accepted manuscript trajectories;The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'First Look Manuscript Submission Confirmation';;
Total resolution time of SW-Reviewer Agreed grouped by case:concept:name;"ERROR: computing metric {'begin': activity == 'SW-Reviewer Agreed'"", 'end': '', 'aggregation': 'total', 'group_by': 'concept:name'}""";;
Time from SW-Reviewer Agreed to SW-EIC Reject & Resubmit in rejection-after-agreement scenarios;"ERROR: computing metric {'begin': activity == 'SW-Reviewer Agreed'"", 'end': ""activity == 'SW-EIC Reject & Resubmit'"", 'aggregation': 'average'}""";;
