Name;Metric;Value;Agrupation
Average time from 'SW-Checklist Completion is due in three days' to 'SW-Checklist Completed';The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Checklist Completed';5.46 days;
Total time from 'Original Manuscript Submission Confirmation' to 'SW-Checklist Completion is due in three days';The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Checklist Completion is due in three days';136.10 days;
Average time between 'SW-Checklist Completion is due in three days' and 'SW-Awaiting AE Assignment';The average of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting AE Assignment';5.31 days;
Minimum time from 'SW-Checklist Completion is due in three days' to 'SW-Reviewer Agreed';The minimum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Reviewer Agreed';5.27 days;
Total resolution time of 'SW-Checklist Completion is due in three days' in the review process;The sum of the duration between activity SW-Checklist Completion is due in three days and the end of the case;4330.91 days;
Average time it takes 'SW-Checklist Completion is due in three days' after 'Plagiarism Originality Report Completed';The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Checklist Completion is due in three days';3.50 days;
Total time for 'SW-Checklist Completion is due in three days' to influence the decision of 'SW-EIC Major Revision';The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-EIC Major Revision';675.09 days;
Minimum time to 'SW-Checklist Completion is due in three days' grouped by manuscript;The average of the duration between activity 'SW-Checklist Completion is due in three days' and the end of case grouped by the last value of code;AER0:118.63 days;"{""AER0"":10249754000,""CHK4"":202059000,""DRSW4"":null,""DRW3"":null,""DSW3"":38416000,""DSW4"":46891000,""MSC4"":5420521000,""RJR3"":20868521000,""SW1"":null,""SW12"":null,""SYS1"":null,""SYS11"":451900000,""SYS2"":null,""SYS5"":null}"
Time from 'SW-Checklist Completion is due in three days' to 'SW-AE Assign Reviewers';The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-AE Assign Reviewers';571.65 days;
Average waiting time to the 'SW-Checklist Completion is due in three days' from the start of the review process;The average of the duration between the start of the case and activity 'SW-Checklist Completion is due in three days';4.47 days;
Total time since 'SW-Checklist Completion is due in three days' and 'SW-Awaiting EIC Decision' are performed;The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Awaiting EIC Decision';1732.65 days;
Time of 'SW-Checklist Completion is due in three days' in relation to 'SW-Reviewer Declined';The sum of the duration between activity 'SW-Checklist Completion is due in three days' and activity 'SW-Reviewer Declined';265.08 days;
'SW-Checklist Completion is due in three days' Cycle Time in the context of the entire review process;The sum of the duration between activity SW-Checklist Completion is due in three days and the end of the case;4330.91 days;
