Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Completed + In Call' preceding 'Completed + Closed',Frequency of activity 'Completed + Closed' for cases where activity 'Completed + In Call' occurs,134,
Percentage of 'Completed + Closed' out of all 'Completed + Resolved',Percentage of 'Completed + Closed' out of all 'Completed + Resolved',0.98,
Number of 'Completed + Closed' incidents per year,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'aggregation': 'total', 'group_by': 'year'}",,
Frequency of 'Completed + Closed' following 'Accepted + In Progress',Frequency of activity 'Completed + Closed' for cases where activity 'Accepted + In Progress' occurs,5573,
Percentage of 'Completed + Closed' incidents with Medium or High impact,Percentage of 'Completed + Closed' out of all cases,0.8,
Percentage of 'Completed + Closed' incidents resolved within SLA,Percentage of 'Completed + Closed' out of all cases,0.74,
Frequency of 'Completed + Closed' in relation to 'Accepted + Wait - User',Frequency of activity 'Completed + Closed' for cases where activity 'Accepted + Wait - User' occurs,2382,
Average number of days from 'Accepted + In Progress' to 'Completed + Closed',the average of the number of times `ACTIVITY` == 'Completed + Closed' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Accepted + In Progress',0.76,
Percentage of 'Completed + Closed' incidents with a performance above average,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'metric_condition': '> average', 'aggregation': 'percentage'}",,
Number of 'Completed + Closed' incidents with amounts above 100 euros,Number of 'Completed + Closed' activities,5704,
Percentage of 'Completed + Closed' incidents followed by 'Completed + In Call',Percentage of 'Completed + Closed' out of all 'Completed + In Call',0.07,
Total 'Completed + Closed' incidents performed by top 5 resources,"ERROR: computing metric {'count': ""activity == 'Completed + Closed'"", 'aggregation': 'total', 'filter': 'top 5 org:resource'}",,
Ratio of 'Completed + Closed' over 'Queued + Awaiting Assignment',Percentage of 'Completed + Closed' out of all 'Queued + Awaiting Assignment',0.99,
Occasions how often 'Completed + Closed' is performed after 'Accepted + Wait - Vendor',Frequency of activity 'Completed + Closed' for cases where activity 'Accepted + Wait - Vendor' occurs,244,
Percentage of 'Completed + Closed' incidents with an increment in resolution time,Percentage of 'Completed + Closed' out of all cases,0.74,
Frequency of 'Completed + Closed' in relation to all other activities in the event log,Frequency of activity 'Completed + Closed',5574,
