Name;Metric;Value;Agrupation
;ERROR: computing metric {};;
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration REJECTED by MISSING';The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration REJECTED by MISSING';16.97 days;
Average time from 'Declaration REJECTED by MISSING' to 'Request Payment';The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Request Payment';13.18 days;
Total time for cases involving 'Declaration REJECTED by MISSING';The sum of the duration between activity Declaration REJECTED by MISSING and the end of the case;955.89 days;
Average resolution time for 'Declaration REJECTED by MISSING' in cases where it leads to 'Payment Handled';The average of the duration between activity Declaration REJECTED by MISSING and activity Payment Handled for cases where activity Payment Handled occurs;16.75 days;
Average time between 'Declaration REJECTED by MISSING' and 'Declaration FINAL_APPROVED by SUPERVISOR';The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';9.61 days;
Total resolution time of cases with 'Declaration REJECTED by MISSING' leading to a new submission ('Declaration SUBMITTED by EMPLOYEE');The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration SUBMITTED by EMPLOYEE';533.23 days;
Minimum time from 'Declaration REJECTED by MISSING' to 'Declaration SUBMITTED by EMPLOYEE';The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration SUBMITTED by EMPLOYEE';3.05 minutes;
Average time it takes from 'Declaration REJECTED by MISSING' to the next 'Declaration APPROVED by ADMINISTRATION';The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration APPROVED by ADMINISTRATION';8.06 hours;
Total time it takes for 'Declaration REJECTED by MISSING' to be followed by 'Payment Handled';The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Payment Handled';954.88 days;
Minimum resolution time of 'Declaration REJECTED by MISSING' in cases successfully concluding with 'Payment Handled';The minimum of the duration between activity Declaration REJECTED by MISSING and activity Payment Handled for cases where activity Payment Handled occurs;2.21 days;
Average time from 'Declaration REJECTED by MISSING' to 'Declaration APPROVED by PRE_APPROVER' in cases where it occurs;The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration APPROVED by PRE_APPROVER';14.85 days;
Total time from 'Declaration REJECTED by MISSING' to 'Declaration REJECTED by PRE_APPROVER';The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by PRE_APPROVER';7.16 days;
Average time from 'Declaration REJECTED by MISSING' to 'Declaration REJECTED by EMPLOYEE';The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by EMPLOYEE';5.10 days;
Total time for 'Declaration REJECTED by MISSING' in cases leading to 'Declaration REJECTED by EMPLOYEE';The sum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by EMPLOYEE';15.29 days;
Minimum time it takes from 'Declaration REJECTED by MISSING' to 'Declaration REJECTED by EMPLOYEE';The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by EMPLOYEE';8.57 hours;
Average time from 'Declaration REJECTED by MISSING' to 'Declaration REJECTED by PRE_APPROVER';The average of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by PRE_APPROVER';7.16 days;
Minimum time from 'Declaration REJECTED by MISSING' to 'Declaration REJECTED by PRE_APPROVER';The minimum of the duration between activity 'Declaration REJECTED by MISSING' and activity 'Declaration REJECTED by PRE_APPROVER';7.16 days;
