Name;Metric;Value;Agrupation
;ERROR: computing metric {};;
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration APPROVED by BUDGET OWNER';The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';4.51 days;
Average time between 'Declaration APPROVED by BUDGET OWNER' and 'Declaration FINAL_APPROVED by SUPERVISOR';The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';3.01 days;
Total time from 'Declaration APPROVED by ADMINISTRATION' to 'Declaration APPROVED by BUDGET OWNER';The sum of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';6170.44 days;
Average waiting time to 'Declaration APPROVED by BUDGET OWNER' after 'Declaration APPROVED by ADMINISTRATION';The average of the duration between activity 'Declaration APPROVED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER';2.20 days;
Total resolution time of 'Declaration APPROVED by BUDGET OWNER';The sum of the duration between activity Declaration APPROVED by BUDGET OWNER and the end of the case;27251.08 days;
Minimum time from 'Declaration APPROVED by BUDGET OWNER' to 'Request Payment';The minimum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Request Payment';2.32 minutes;
Total time for 'Declaration APPROVED by BUDGET OWNER' in cases leading to 'Payment Handled';The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Payment Handled';27003.57 days;
Minimum time until 'Declaration APPROVED by BUDGET OWNER' is performed after 'Declaration SUBMITTED by EMPLOYEE';The minimum of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration APPROVED by BUDGET OWNER';1.12 minutes;
Average time from 'Declaration APPROVED by BUDGET OWNER' to 'Declaration REJECTED by PRE_APPROVER' in cases where re-submission occurs;The average of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration REJECTED by PRE_APPROVER';;
Total time it takes from 'Declaration APPROVED by BUDGET OWNER' to the next 'Declaration SUBMITTED by EMPLOYEE' in case of rejection;The sum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Declaration SUBMITTED by EMPLOYEE';609.33 days;
Minimum resolution time of 'Declaration APPROVED by BUDGET OWNER' in the fastest path to 'Payment Handled';The minimum of the duration between activity 'Declaration APPROVED by BUDGET OWNER' and activity 'Payment Handled';1.05 days;
