Name;Metric;Value;Agrupation
Average time from 'Declaration SUBMITTED by EMPLOYEE' to 'Declaration FOR_APPROVAL by PRE_APPROVER';The average of the duration between activity 'Declaration SUBMITTED by EMPLOYEE' and activity 'Declaration FOR_APPROVAL by PRE_APPROVER';2.83 minutes;
Average time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Declaration APPROVED by PRE_APPROVER';The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by PRE_APPROVER';;
Total time spent on 'Declaration FOR_APPROVAL by PRE_APPROVER' across all cases;The sum of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Average time between 'Declaration FOR_APPROVAL by PRE_APPROVER' and 'Declaration FINAL_APPROVED by SUPERVISOR';The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration FINAL_APPROVED by SUPERVISOR';;
Time difference between 'Declaration FOR_APPROVAL by PRE_APPROVER' and the next activity in the process;The average of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Average resolution time of 'Declaration FOR_APPROVAL by PRE_APPROVER';The average of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Minimum time taken for 'Declaration FOR_APPROVAL by PRE_APPROVER' across all cases;The minimum of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Average time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Request Payment';The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Request Payment';;
Total time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Payment Handled';The sum of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Payment Handled';;
Time difference between 'Declaration FOR_APPROVAL by PRE_APPROVER' and 'Declaration REJECTED by PRE_APPROVER';The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration REJECTED by PRE_APPROVER';;
Average waiting time before 'Declaration FOR_APPROVAL by PRE_APPROVER' is initiated;The average of the duration between the start of the case and activity 'Declaration FOR_APPROVAL by PRE_APPROVER';2.83 minutes;
Total resolution time for cases involving 'Declaration FOR_APPROVAL by PRE_APPROVER';The sum of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Average time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to 'Declaration APPROVED by ADMINISTRATION';The average of the duration between activity 'Declaration FOR_APPROVAL by PRE_APPROVER' and activity 'Declaration APPROVED by ADMINISTRATION';;
Average time for a case to be completed after 'Declaration FOR_APPROVAL by PRE_APPROVER';The average of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
Minimum time from 'Declaration FOR_APPROVAL by PRE_APPROVER' to any subsequent approval activity;The minimum of the duration between activity Declaration FOR_APPROVAL by PRE_APPROVER and the end of the case;4.13 days;
