Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Agreed',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed',"22 days, 22:25:11.955556",
Total time from 'SW-Initial Reviewer Selection' to 'SW-Awaiting EIC Decision',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Awaiting EIC Decision',"3667 days, 12:19:10",
Minimum time from 'SW-Initial Reviewer Selection' to 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'Reviewer Invitation Reminder 1',"2 days, 16:45:09",
Average time for 'SW-Initial Reviewer Selection' to be completed after 'SW-Awaiting Checklist Completion',The average of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Initial Reviewer Selection',"9 days, 7:48:00.137931",
Total resolution time of 'SW-Initial Reviewer Selection',The sum of the duration between activity SW-Initial Reviewer Selection and the end of the case,"8938 days, 11:37:38",
Minimum resolution time of 'SW-Initial Reviewer Selection',The minimum of the duration between activity SW-Initial Reviewer Selection and the end of the case,"1 day, 5:33:47",
Average time it takes 'SW-Initial Reviewer Selection' after 'Manuscript Export Succeeded',The average of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Initial Reviewer Selection',"9 days, 9:22:27.362069",
Total time it takes 'SW-Initial Reviewer Selection' to lead to 'SW-Reviewer Declined',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"567 days, 13:22:58",
Average waiting time to the 'SW-Reviewer Agreed' after 'SW-Initial Reviewer Selection',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Agreed',"22 days, 22:25:11.955556",
Minimum time it takes 'SW-Initial Reviewer Selection' to lead to 'SW-AE Assign Reviewers',The minimum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-AE Assign Reviewers',0:30:53,
Average time from 'SW-Initial Reviewer Selection' to 'SW-Reviewer Selection is due in 1 week',The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is due in 1 week',"2 days, 21:41:50.452381",
Total time for 'SW-Initial Reviewer Selection' until 'SW-Reviewer Selection is now due',The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Selection is now due',"144 days, 21:32:11",
Average time for 'SW-Initial Reviewer Selection' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'SW-Initial Reviewer Selection'"", 'end': '', 'aggregation': 'average', 'group_by': 'case:concept:name'}",,
'SW-Initial Reviewer Selection' Cycle Time,The sum of the duration between activity SW-Initial Reviewer Selection and the end of the case,"8938 days, 11:37:38",
