Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average resolution time for Declaration REJECTED by ADMINISTRATION cases,The average of the duration between activity Declaration REJECTED by ADMINISTRATION and the end of the case,13 days 20:26:24.892435,
Median time from Declaration SUBMITTED by EMPLOYEE to Declaration REJECTED by ADMINISTRATION,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'aggregation': 'median', 'filter': ''}",,
Average time between Declaration REJECTED by ADMINISTRATION and Declaration REJECTED by EMPLOYEE,The average of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration REJECTED by EMPLOYEE',3 days 13:50:56.539834,
Total time elapsed for all instances of Declaration REJECTED by ADMINISTRATION,The sum of the duration between activity Declaration REJECTED by ADMINISTRATION and the end of the case,11718 days 12:26:59,
Average time from Declaration REJECTED by ADMINISTRATION to Declaration SUBMITTED by EMPLOYEE for re-submission,The average of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration SUBMITTED by EMPLOYEE',8 days 06:42:22.772727,
Longest time taken for a case to go from Declaration REJECTED by ADMINISTRATION to Payment Handled,The maximum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Payment Handled',157 days 04:52:02,
Shortest time from Declaration REJECTED by ADMINISTRATION to Declaration FINAL_APPROVED by SUPERVISOR,The minimum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration FINAL_APPROVED by SUPERVISOR',0 days 00:17:47,
Average time for cases involving Declaration REJECTED by ADMINISTRATION to be completely resolved,The average of the duration between activity Declaration REJECTED by ADMINISTRATION and the end of the case,13 days 20:26:24.892435,
Time difference between Declaration REJECTED by ADMINISTRATION and Declaration APPROVED by ADMINISTRATION in the same case,The average of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration APPROVED by ADMINISTRATION',7 days 22:11:43.218944,
Total resolution time for cases with Declaration REJECTED by ADMINISTRATION followed by Declaration APPROVED by BUDGET OWNER,The sum of the duration between activity 'Declaration REJECTED by ADMINISTRATION' and activity 'Declaration APPROVED by BUDGET OWNER',2360 days 06:45:14,
Average time from Declaration REJECTED by ADMINISTRATION to the next activity in the process,The average of the duration between activity Declaration REJECTED by ADMINISTRATION and the end of the case,13 days 20:26:24.892435,
Median waiting time before Declaration REJECTED by ADMINISTRATION after Declaration SUBMITTED by EMPLOYEE,"ERROR: computing metric {'begin': ""activity == 'Declaration SUBMITTED by EMPLOYEE'"", 'end': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'aggregation': 'median', 'filter': ''}",,
Total time spent in activities before Declaration REJECTED by ADMINISTRATION within the same case,The sum of the duration between the start of the case and activity 'Declaration REJECTED by ADMINISTRATION',7047 days 19:13:10,
Average time to reach Declaration REJECTED by ADMINISTRATION from the start of the case,The average of the duration between the start of the case and activity 'Declaration REJECTED by ADMINISTRATION',8 days 07:56:15.401891,
Distribution of time taken from Declaration REJECTED by ADMINISTRATION to Request Payment across all cases,"ERROR: computing metric {'begin': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'end': ""activity == 'Request Payment'"", 'aggregation': 'distribution', 'filter': ''}",,
