Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time to SW-Reviewer Declined,The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"20 days, 6:28:40.642857",
Total time to SW-Reviewer Declined,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"567 days, 13:22:58",
Average duration of SW-Reviewer Declined,The average of the duration between activity SW-Reviewer Declined and the end of the case,"193 days, 14:18:21.172414",
Total duration of SW-Reviewer Declined,The sum of the duration between activity SW-Reviewer Declined and the end of the case,"5614 days, 6:52:14",
Average time from SW-Reviewer Agreed to SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"15 days, 3:09:07",
Total time from SW-Reviewer Agreed to SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"332 days, 21:20:34",
Average elapsed time between SW-Reviewer Agreed and SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"15 days, 3:09:07",
Total elapsed time between SW-Reviewer Agreed and SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"332 days, 21:20:34",
Average time until SW-Reviewer Declined is performed after SW-Reviewer Agreed,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"15 days, 3:09:07",
Total time until SW-Reviewer Declined is performed after SW-Reviewer Agreed,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"332 days, 21:20:34",
Average waiting time to SW-Reviewer Declined,The average of the duration between activity SW-Reviewer Declined and the end of the case,"193 days, 14:18:21.172414",
Total waiting time to SW-Reviewer Declined,The sum of the duration between activity SW-Reviewer Declined and the end of the case,"5614 days, 6:52:14",
Average time it takes SW-Reviewer Declined after the execution of SW-Reviewer Agreed,The average of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"15 days, 3:09:07",
Total time it takes SW-Reviewer Declined after the execution of SW-Reviewer Agreed,The sum of the duration between activity 'SW-Reviewer Agreed' and activity 'SW-Reviewer Declined',"332 days, 21:20:34",
Average time from SW-Initial Reviewer Selection to SW-Reviewer Declined,The average of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"20 days, 6:28:40.642857",
Total time from SW-Initial Reviewer Selection to SW-Reviewer Declined,The sum of the duration between activity 'SW-Initial Reviewer Selection' and activity 'SW-Reviewer Declined',"567 days, 13:22:58",
Average time from SW-AE Assign Reviewers to SW-Reviewer Declined,The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined',"15 days, 10:04:55.178571",
Total time from SW-AE Assign Reviewers to SW-Reviewer Declined,The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'SW-Reviewer Declined',"431 days, 18:17:45",
Average time from SW-Reviewer Selection is due in 1 week to SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Reviewer Declined',"19 days, 2:02:28.157895",
Total time from SW-Reviewer Selection is due in 1 week to SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Selection is due in 1 week' and activity 'SW-Reviewer Declined',"362 days, 14:46:55",
Average time from SW-Reviewer Selection is due in 3 days to SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Selection is due in 3 days' and activity 'SW-Reviewer Declined',"15 days, 13:22:19",
Total time from SW-Reviewer Selection is due in 3 days to SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Selection is due in 3 days' and activity 'SW-Reviewer Declined',"171 days, 3:05:29",
Average time from SW-Reviewer Selection is now due to SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-Reviewer Declined',"14 days, 8:46:12.600000",
Total time from SW-Reviewer Selection is now due to SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Selection is now due' and activity 'SW-Reviewer Declined',"71 days, 19:51:03",
Average time from SW-Reviewer Selection is 3 days late to SW-Reviewer Declined,The average of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'SW-Reviewer Declined',"23 days, 12:19:25",
Total time from SW-Reviewer Selection is 3 days late to SW-Reviewer Declined,The sum of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'SW-Reviewer Declined',"117 days, 13:37:05",
