Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of 'Completed + Resolved' directly following 'Accepted + In Progress',Frequency of activity 'Completed + Resolved' for cases where activity 'Accepted + In Progress' occurs,5645,
Percentage of cases including 'Completed + Resolved' out of all cases,Percentage of 'Completed + Resolved' out of all cases,0.75,
Frequency of 'Completed + Resolved' directly preceded by 'Accepted + Wait - User',Frequency of activity 'Completed + Resolved' for cases where activity 'Accepted + Wait - User' occurs,2433,
Percentage of 'Completed + Resolved' in relation to 'Completed + In Call',Percentage of 'Completed + Resolved' out of all 'Completed + In Call',0.07,
Frequency of 'Completed + Resolved' per month,"ERROR: computing metric {'count': ""activity == 'Completed + Resolved'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of 'Completed + Resolved' out of all 'Completed' activities,Percentage of 'Completed + Resolved' out of all 'Completed',,
Number of times 'Completed + Resolved' is the final activity in a case,Frequency of activity 'Completed + Resolved' for cases where activity 'Completed + Closed' occurs,5574,
Frequency of 'Completed + Resolved' in cases with 'High' impact,Frequency of activity 'Completed + Resolved',251,
Percentage of cases with 'Completed + Resolved' that also include 'Accepted + Wait - Vendor',Percentage of 'Completed + Resolved' out of all 'Accepted + Wait - Vendor',1.0,
Number of 'Completed + Resolved' activities that occur after 'Queued + Awaiting Assignment',Number of 'Completed + Resolved' activities for cases where activity 'Queued + Awaiting Assignment' occurs,4908,
Percentage of 'Completed + Resolved' activities that lead to 'Completed + Closed',Percentage of 'Completed + Resolved' out of all 'Completed + Closed',1.0,
Frequency of 'Completed + Resolved' in relation to all activities performed in France,Frequency of activity 'Completed + Resolved',,
Percentage of 'Completed + Resolved' activities that are followed by any 'Accepted' activity,Percentage of 'Completed + Resolved' out of all 'Accepted',,
Number of 'Completed + Resolved' activities that are preceded by 'Completed + In Call',Number of 'Completed + Resolved' activities for cases where activity 'Completed + In Call' occurs,154,
Percentage of 'Completed + Resolved' activities in cases with 'Medium' impact compared to those with 'Low' impact,Percentage of 'Completed + Resolved' out of all cases,0.81,
Frequency of 'Completed + Resolved' in the top 5 most common process variants,Frequency of activity 'Completed + Resolved',5663,
Number of 'Completed + Resolved' activities that occur before 'Accepted + In Progress' in the same case,Number of 'Completed + Resolved' activities for cases where activity 'Accepted + In Progress' occurs,6087,
