Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Percentage of 'Declaration REJECTED by MISSING' out of all activities,Percentage of 'Declaration REJECTED by MISSING' out of all cases where 'Declaration REJECTED by MISSING' does not happen,0.01,
Frequency of 'Declaration REJECTED by MISSING',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Percentage of 'Declaration REJECTED by MISSING' followed by 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration SUBMITTED by EMPLOYEE',0.01,
Number of 'Declaration REJECTED by MISSING' that are preceded by 'Declaration FINAL_APPROVED by SUPERVISOR',Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs,89,
Percentage of 'Declaration REJECTED by MISSING' that are not dismissed,Percentage of 'Declaration REJECTED by MISSING' out of all cases where 'Declaration SAVED by EMPLOYEE' does not happen,0.01,
Percentage of 'Declaration REJECTED by MISSING' from all 'Declaration SUBMITTED by EMPLOYEE',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration SUBMITTED by EMPLOYEE',0.01,
Number of 'Declaration REJECTED by MISSING' with amounts above 100 euros,Number of 'Declaration REJECTED by MISSING' activities > 100 where ma is the last value of case:Amount,34,
Percentage of 'Declaration REJECTED by MISSING' by 'STAFF MEMBER',Percentage of 'Declaration REJECTED by MISSING' out of all cases,,
Percentage of 'Declaration REJECTED by MISSING' followed by 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',0.01,
Number of 'Declaration REJECTED by MISSING' made per year,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by MISSING'"", 'aggregation': 'total', 'group_by': 'year'}",,
Percentage of 'Declaration REJECTED by MISSING' that are rejected,Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Number of 'Declaration REJECTED by MISSING' in relation to 'Declaration FINAL_APPROVED by SUPERVISOR',Number of 'Declaration REJECTED by MISSING' activities for cases where activity 'Declaration FINAL_APPROVED by SUPERVISOR' occurs,89,
Percentage of 'Declaration REJECTED by MISSING',Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Number of times 'Declaration REJECTED by MISSING' is performed,Number of 'Declaration REJECTED by MISSING' activities,91,
Percentage of 'Declaration REJECTED by MISSING' done after 'Declaration FINAL_APPROVED by SUPERVISOR',Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration FINAL_APPROVED by SUPERVISOR',0.01,
Average number of 'Declaration REJECTED by MISSING',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by MISSING',0.01,
Percentage of 'Declaration REJECTED by MISSING' with an increment,Percentage of 'Declaration REJECTED by MISSING' out of all cases,0.01,
Percentage of 'Declaration REJECTED by MISSING' with appeal,Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration REJECTED by EMPLOYEE',0.01,
Average number of 'Declaration REJECTED by MISSING' that are followed by 'Declaration SUBMITTED by EMPLOYEE',the average of the number of times `ACTIVITY` == 'Declaration REJECTED by MISSING' filtered by the function ma > 0 where ma is the number of times `ACTIVITY` == 'Declaration SUBMITTED by EMPLOYEE',0.01,
Percentage of 'Declaration REJECTED by MISSING' with penalty,Percentage of 'Declaration REJECTED by MISSING' out of all 'Declaration REJECTED by ADMINISTRATION',0.0,
