Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'SW-Checklist Completed' to 'SW-Awaiting AE Assignment',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment',0:08:23.052632,
Total time from 'Original Manuscript Submission Confirmation' to 'SW-Awaiting AE Assignment',The sum of the duration between activity 'Original Manuscript Submission Confirmation' and activity 'SW-Awaiting AE Assignment',"181 days, 14:47:16",
Average time between 'SW-Awaiting AE Assignment' and 'SW-AE Assign Reviewers',The average of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers',"19 days, 22:32:51.869565",
Total time for 'SW-Awaiting AE Assignment',The sum of the duration between activity SW-Awaiting AE Assignment and the end of the case,"3459 days, 14:07:36",
Minimum time from 'SW-Awaiting Checklist Completion' to 'SW-Awaiting AE Assignment',The minimum of the duration between activity 'SW-Awaiting Checklist Completion' and activity 'SW-Awaiting AE Assignment',1:10:01,
Average waiting time to 'SW-Awaiting AE Assignment' after 'Plagiarism Originality Report Completed',The average of the duration between activity 'Plagiarism Originality Report Completed' and activity 'SW-Awaiting AE Assignment',"2 days, 2:54:33.678571",
Total resolution time of 'SW-Awaiting AE Assignment',The sum of the duration between activity SW-Awaiting AE Assignment and the end of the case,"3459 days, 14:07:36",
Minimum resolution time of 'SW-Awaiting AE Assignment',The minimum of the duration between activity SW-Awaiting AE Assignment and the end of the case,0:00:00,
Average time it takes 'SW-Awaiting AE Assignment' to be done after 'SW-Checklist Completed',The average of the duration between activity 'SW-Checklist Completed' and activity 'SW-Awaiting AE Assignment',0:08:23.052632,
Total time it takes 'SW-Awaiting AE Assignment' to be done after 'Manuscript Export Succeeded',The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'SW-Awaiting AE Assignment',"181 days, 3:59:16",
Time until 'SW-AE Assign Reviewers' since 'SW-Awaiting AE Assignment',The sum of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers',"458 days, 14:35:53",
Total time for 'SW-Awaiting AE Assignment' grouped by 'case:concept:name',"ERROR: computing metric {'begin': ""activity == 'SW-Awaiting AE Assignment'"", 'end': '', 'aggregation': 'total', 'group_by': 'case:concept:name'}",,
Average time from 'SW-Awaiting AE Assignment' to 'SW-AE Assign Reviewers' considering the impact of 'SW-Reviewer Agreed' on the process flow,The average of the duration between activity 'SW-Awaiting AE Assignment' and activity 'SW-AE Assign Reviewers',"19 days, 22:32:51.869565",
Time of 'SW-Awaiting AE Assignment' considering variants leading to 'SW-EIC Reject' and 'SW-EIC Accept',The sum of the duration between activity 'SW-Awaiting AE Assignment' and the end of case where activity 'SW-EIC Reject occurs,"514 days, 16:35:06",
'SW-Awaiting AE Assignment' Cycle Time in the context of manuscript processing times,The average of the duration between activity SW-Awaiting AE Assignment and the end of the case,"60 days, 16:40:08",
