Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Average time from 'Reviewer Invitation Reminder 2' to 'SW-Reviewer Agreed',The average of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Reviewer Agreed',15 days 19:37:58.440000,
Total time from 'Reviewer Invitation Reminder 2' to 'SW-Awaiting EIC Decision',The sum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Awaiting EIC Decision',2335 days 23:07:15,
Minimum time from 'Reviewer Invitation Reminder 2' to 'SW-Reviewer Agreed',The minimum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Reviewer Agreed',0 days 01:42:44,
Average time between 'Reviewer Invitation Reminder 2' and 'SW-AE Assign Reviewers',The average of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-AE Assign Reviewers',24 days 00:29:52.588235,
Total time for 'Reviewer Invitation Reminder 2' until 'SW-Reviewer Agreed',The sum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Reviewer Agreed',395 days 10:49:21,
Minimum resolution time of 'Reviewer Invitation Reminder 2',The minimum of the duration between activity Reviewer Invitation Reminder 2 and the end of the case,30 days 23:11:04,
Average time it takes 'Reviewer Invitation Reminder 2' after 'Assign a Different Editor',The average of the duration between activity 'Assign a Different Editor' and activity 'Reviewer Invitation Reminder 2',88 days 14:22:36.833333,
Total time it takes 'Reviewer Invitation Reminder 2' to be done after 'SW-AE Assign Reviewers',The sum of the duration between activity 'SW-AE Assign Reviewers' and activity 'Reviewer Invitation Reminder 2',1721 days 19:12:14,
Average waiting time to the 'Reviewer Invitation Reminder 2' after 'SW-Reviewer Selection is 3 days late',The average of the duration between activity 'SW-Reviewer Selection is 3 days late' and activity 'Reviewer Invitation Reminder 2',113 days 02:14:53.285714,
Minimum time it takes 'Reviewer Invitation Reminder 2' after 'Reviewer Invitation Reminder 1',The minimum of the duration between activity 'Reviewer Invitation Reminder 1' and activity 'Reviewer Invitation Reminder 2',0 days 14:25:19,
'Reviewer Invitation Reminder 2' Cycle Time,The sum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'Reviewer Invitation Reminder 2',1285 days 10:52:29,
Time from 'Reviewer Invitation Reminder 2' to 'SW-AE Assign Reviewers' in the context of 'SW-Reviewer Agreed' impact analysis,The sum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-AE Assign Reviewers',408 days 08:27:54,
Elapsed time between 'Reviewer Invitation Reminder 2' and 'SW-Reviewer Agreed' for cases leading to 'SW-EIC Major Revision',The sum of the duration between activity 'Reviewer Invitation Reminder 2' and activity 'SW-Reviewer Agreed',177 days 16:29:00,
Total time for 'Reviewer Invitation Reminder 2' in variants leading to 'SW-EIC Accept',The sum of the duration between activity 'Reviewer Invitation Reminder 2' and the end of case where activity 'SW-EIC Accept occurs,,
Average time for 'Reviewer Invitation Reminder 2' in the process leading to 'SW-EIC Reject & Resubmit',"ERROR: computing metric {'begin': ""activity == 'Reviewer Invitation Reminder 2'"", 'end': '', 'aggregation': 'average', 'filter': ""activity == 'SW-EIC Reject & Resubmit'""}",,
