Name;Metric;Value;Agrupation
Time from RW-EIC Accept to Awaiting Assignment to Batch;The average of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch';95.75 days;
Minimum time for Awaiting Assignment to Batch in the post-acceptance phase;The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case;9.86 hours;
Awaiting Assignment to Batch Cycle Time;The average of the duration between activity Awaiting Assignment to Batch and the end of the case;5.06 days;
Total time to Awaiting Assignment to Batch grouped by case variant;"ERROR: computing metric {'begin': '', 'end': activity == 'Awaiting Assignment to Batch'"", 'aggregation': 'total', 'group_by': 'case:variant'}""";;
Time until Awaiting Assignment to Batch from the start of the review process;The average of the duration between activity 'SW-AE Assign Reviewers' and activity 'Awaiting Assignment to Batch';312.62 days;
Impact of 'SW-Reviewer Agreed' activity frequency on the subsequent duration of Awaiting Assignment to Batch;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Minimum time for Awaiting Assignment to Batch;The minimum of the duration between activity Awaiting Assignment to Batch and the end of the case;9.86 hours;
Total time for Awaiting Assignment to Batch in the post-acceptance phase;The sum of the duration between activity 'Awaiting Assignment to Batch' and the end of case where activity 'RW-EIC Accept occurs;24.35 days;
Minimum time since the RW-EIC Accept and Awaiting Assignment to Batch are performed;The minimum of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch';25.16 days;
Total time since the RW-EIC Accept and Awaiting Assignment to Batch are performed;The sum of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch';2010.83 days;
Time from the completion of the scientific assessment (final EIC decision) to the initiation of production logistics (Awaiting Assignment to Batch);The average of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch';95.75 days;
Time from final reviewer agreement (SW-Reviewer Agreed/RW-Reviewer Agreed) to Awaiting Assignment to Batch;The average of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';316.17 days;
Total time it takes Awaiting Assignment to Batch after the execution of Manuscript Export Succeeded;The sum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';6209.79 days;
Comparison of time from RW-EIC Accept to Awaiting Assignment to Batch against time from SW-EIC Major Revision to Revised Manuscript Submission Confirmation;The average of the duration between activity 'RW-EIC Accept' and activity 'Awaiting Assignment to Batch';95.75 days;
Minimum time it takes Awaiting Assignment to Batch after the execution of Manuscript Export Succeeded;The minimum of the duration between activity 'Manuscript Export Succeeded' and activity 'Awaiting Assignment to Batch';19.59 days;
Minimum time it takes the Awaiting Assignment to Batch to be done after all reviews are completed;The minimum of the duration between activity 'SW-Reviewer Agreed' and activity 'Awaiting Assignment to Batch';132.73 days;
