Name;Metric;Value;Agrupation
Percentage of Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Number of Declaration REJECTED by PRE_APPROVER;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;
Percentage of Declaration REJECTED by PRE_APPROVER out of all Declaration SUBMITTED by EMPLOYEE;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;
Number of Declaration REJECTED by PRE_APPROVER that are preceded by Declaration SUBMITTED by EMPLOYEE;Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs;86;
Percentage of Declaration REJECTED by PRE_APPROVER that are not dismissed;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases where 'Declaration REJECTED by EMPLOYEE' does not happen;0.01;
Number of Declaration REJECTED by PRE_APPROVER with amounts above 100 euros;Number of 'Declaration REJECTED by PRE_APPROVER' activities > 100 where ma is the last value of case:Amount;22;
Percentage of Declaration REJECTED by PRE_APPROVER by org:resource;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;STAFF MEMBER:0.02;"{""STAFF MEMBER"":0.0196936543,""SYSTEM"":0.0071691726}"
Number of Declaration REJECTED by PRE_APPROVER grouped by case:BudgetNumber;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;
Percentage of Declaration REJECTED by PRE_APPROVER by worker;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;STAFF MEMBER:0.02;"{""STAFF MEMBER"":0.0196936543,""SYSTEM"":0.0071691726}"
Percentage of Declaration REJECTED by PRE_APPROVER followed by Declaration REJECTED by EMPLOYEE;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration REJECTED by EMPLOYEE';0.07;
Percentage of Declaration REJECTED by PRE_APPROVER that are rejected;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Number of Declaration REJECTED by PRE_APPROVER in relation to Declaration APPROVED by PRE_APPROVER;Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs;72;
Percentage of process variants containing Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Frequency of variants containing Declaration REJECTED by PRE_APPROVER;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Average performance time of cases containing Declaration REJECTED by PRE_APPROVER;the average of the number of times `ACTIVITY` == 'Declaration REJECTED by PRE_APPROVER';0.01;
Percentage of Declaration REJECTED by PRE_APPROVER that occur in domestic trip declarations;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Number of Declaration REJECTED by PRE_APPROVER occurring within two months after the trip;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;
Ratio of Declaration REJECTED by PRE_APPROVER to Declaration APPROVED by PRE_APPROVER;Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs;72;
Percentage of Declaration REJECTED by PRE_APPROVER that lead to re-submission;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration SUBMITTED by EMPLOYEE';0.01;
Number of times Declaration REJECTED by PRE_APPROVER is performed per department;Number of 'Declaration REJECTED by PRE_APPROVER' activities grouped by the last value of org:role;ADMINISTRATION:0;"{""ADMINISTRATION"":0,""EMPLOYEE"":8,""MISSING"":1,""SUPERVISOR"":0,""UNDEFINED"":77}"
Total Declaration REJECTED by PRE_APPROVER done by STAFF MEMBER;Number of 'Declaration REJECTED by PRE_APPROVER' activities == 'STAFF MEMBER' where ma is the last value of org:role;;
Fraction of Declaration REJECTED by PRE_APPROVER that are eventually approved;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration FINAL_APPROVED by SUPERVISOR';0.01;
Percentage of Declaration REJECTED by PRE_APPROVER compared to Declaration REJECTED by ADMINISTRATION;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration REJECTED by ADMINISTRATION';0.0;
Number of Declaration REJECTED by PRE_APPROVER in pre-paid travel cost declarations;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;
Percentage of Declaration REJECTED by PRE_APPROVER that occur after budget owner approval;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all 'Declaration APPROVED by BUDGET OWNER';0.0;
Ratio of Declaration REJECTED by PRE_APPROVER to total pre-approver decisions;Number of 'Declaration REJECTED by PRE_APPROVER' activities for cases where activity 'Declaration APPROVED by PRE_APPROVER' occurs;72;
Percentage of Declaration REJECTED by PRE_APPROVER from all rejection activities;Percentage of 'Declaration REJECTED by PRE_APPROVER' out of all cases;0.01;
Number of Declaration REJECTED by PRE_APPROVER made per year;Number of 'Declaration REJECTED by PRE_APPROVER' activities;86;
Average number of Declaration REJECTED by PRE_APPROVER in a month;the average of the number of times `ACTIVITY` == 'Declaration REJECTED by PRE_APPROVER';0.01;
