Name,Metric,Value,Agrupation
,ERROR: computing metric {},,
Frequency of \Declaration REJECTED by ADMINISTRATION\ compared to \Declaration APPROVED by ADMINISTRATION\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION',0.08,
Percentage of cases involving \Declaration REJECTED by ADMINISTRATION\ that lead to \Declaration REJECTED by EMPLOYEE\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration REJECTED by EMPLOYEE',0.69,
Number of \Declaration REJECTED by ADMINISTRATION\ followed by \Declaration SUBMITTED by EMPLOYEE\,Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration SUBMITTED by EMPLOYEE' occurs,952.0,
Percentage of \Declaration REJECTED by ADMINISTRATION\ out of all rejection activities,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Declaration REJECTED by ADMINISTRATION' does not happen,0.08,
Frequency of \Declaration REJECTED by ADMINISTRATION\ in variants leading to \Payment Handled\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Payment Handled',0.06,
Percentage of \Declaration REJECTED by ADMINISTRATION\ occurrences by \STAFF MEMBER\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases,,
Number of \Declaration REJECTED by ADMINISTRATION\ with amounts above 100 euros,Number of 'Declaration REJECTED by ADMINISTRATION' activities > 100 where ma is the last value of case:Amount,327.0,
Percentage of \Declaration REJECTED by ADMINISTRATION\ in cases with a budget number \budget 86566\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases,,
Frequency of \Declaration REJECTED by ADMINISTRATION\ per month,"ERROR: computing metric {'count': ""activity == 'Declaration REJECTED by ADMINISTRATION'"", 'metric_condition': '> 0', 'aggregation': 'total', 'group_by': 'month'}",,
Percentage of cases with \Declaration REJECTED by ADMINISTRATION\ that are eventually approved,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION',0.08,
Number of \Declaration REJECTED by ADMINISTRATION\ that precede any \Request Payment\ activity,Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Request Payment' occurs,721.0,
Percentage of \Declaration REJECTED by ADMINISTRATION\ followed by \Declaration APPROVED by ADMINISTRATION\,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration APPROVED by ADMINISTRATION',0.08,
Frequency of \Declaration REJECTED by ADMINISTRATION\ in relation to total number of activities in the event log,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all cases where 'Declaration REJECTED by ADMINISTRATION' does not happen,0.08,
Percentage of \Declaration REJECTED by ADMINISTRATION\ by total declarations submitted,Percentage of 'Declaration REJECTED by ADMINISTRATION' out of all 'Declaration SUBMITTED by EMPLOYEE',0.08,
Number of times \Declaration REJECTED by ADMINISTRATION\ is the final activity in a case,Number of 'Declaration REJECTED by ADMINISTRATION' activities for cases where activity 'Declaration REJECTED by ADMINISTRATION' occurs,952.0,
